booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B000051,P00405,F0160,A035,Economy,102.86,EUR,2025-08-05,website
B000052,P01302,F0147,A047,Economy,97.38,GBP,2025-08-05,mobile_app
B000053,P00344,F0185,A078,Economy,131.31,EUR,2025-08-05,mobile_app
B000054,P01679,F0222,A018,Premium Economy,469.76,EUR,2025-08-05,travel_agency
B000055,P01555,F0219,A010,Business,1344.88,EUR,2025-08-05,mobile_app
B000056,P00527,F0284,A054,Premium Economy,293.18,EUR,2025-08-05,website
B000057,P00148,F0288,A015,Economy,113.99,USD,2025-08-06,website
B000058,P01765,F0098,A022,Economy,135.09,USD,2025-08-06,mobile_app
B000059,P01521,F0213,A078,Business,859.56,EUR,2025-08-06,mobile_app
B000060,P00080,F0302,A013,Economy,197.05,EUR,2025-08-06,call_center
B000061,P00894,F0084,A046,Economy,192.59,USD,2025-08-06,travel_agency
B000062,P01001,F0179,A048,Economy,152.01,EUR,2025-08-06,website
B000063,P01507,F0198,A004,Business,744.58,EUR,2025-08-06,travel_agency
B000064,P01386,F0186,A051,Economy,75.56,USD,2025-08-06,website
B000065,P01395,F0310,A003,Economy,90.57,EUR,2025-08-06,mobile_app
B000066,P00026,F0340,A073,Business,626.22,EUR,2025-08-06,mobile_app
B000067,P01201,F0197,A007,Economy,194.74,EUR,2025-08-06,travel_agency
B000068,P00875,F0217,A057,Economy,103.86,EUR,2025-08-06,call_center
B000069,P01201,F0338,A069,Business,800.26,EUR,2025-08-06,travel_agency
B000070,P01173,F0046,A015,Economy,169.86,EUR,2025-08-06,website
B000071,P00816,F0108,A078,Business,1156.1,EUR,2025-08-06,website
B000072,P00144,F0252,A007,Economy,169.49,EUR,2025-08-06,website
B000073,P00350,F0148,A067,Premium Economy,230.33,EUR,2025-08-06,website
B000074,P00226,F0250,A073,Economy,128.78,USD,2025-08-06,website
B000075,P01658,F0031,A065,Premium Economy,409.82,EUR,2025-08-06,travel_agency
B000076,P01279,F0210,A033,Economy,85.76,USD,2025-08-06,website
B000077,P00567,F0044,A069,Economy,80.1,EUR,2025-08-07,website
B000078,P00207,F0249,A079,Premium Economy,178.93,EUR,2025-08-07,call_center
B000079,P00086,F0341,A066,Economy,84.2,USD,2025-08-07,website
B000080,P01560,F0309,A079,Economy,105.5,EUR,2025-08-07,travel_agency
B000081,P00760,F0310,A003,Economy,157.91,EUR,2025-08-07,website
B000082,P01363,F0123,A073,Business,882.61,USD,2025-08-07,call_center
B000083,P00007,F0170,A041,Premium Economy,316.73,USD,2025-08-07,mobile_app
B000084,P00252,F0072,A014,Economy,181.49,EUR,2025-08-07,mobile_app
B000085,P01267,F0128,A038,Economy,158.46,GBP,2025-08-07,mobile_app
B000086,P01307,F0339,A011,Economy,192.65,USD,2025-08-07,website
B000087,P01654,F0185,A078,Business,1189.59,USD,2025-08-07,website
B000088,P01255,F0249,A079,Economy,172.04,EUR,2025-08-07,call_center
B000089,P01756,F0244,A052,First,2491.02,EUR,2025-08-07,website
B000090,P00294,F0311,A023,Economy,181.6,GBP,2025-08-07,travel_agency
B000091,P01020,F0259,A072,Economy,172.4,EUR,2025-08-07,mobile_app
B000092,P00957,F0281,A073,First,1449.38,EUR,2025-08-07,website
B000093,P00499,F0340,A073,Economy,98.67,USD,2025-08-08,mobile_app
B000094,P01466,F0046,A015,Economy,75.68,GBP,2025-08-08,website
B000095,P00452,F0197,A007,Premium Economy,397.51,USD,2025-08-08,call_center
B000096,P00279,F0344,A044,Economy,188.26,USD,2025-08-08,mobile_app
B000097,P01180,F0171,A052,Business,1217.37,USD,2025-08-08,mobile_app
B000098,P01522,F0194,A026,Business,1189.76,EUR,2025-08-08,mobile_app
B000099,P00895,F0288,A015,First,2704.56,EUR,2025-08-08,website
B000100,P00697,F0045,A014,Economy,165.31,GBP,2025-08-08,mobile_app
B000101,P00261,F0060,A043,Economy,179.52,GBP,2025-08-08,mobile_app
B000102,P01209,F0001,A042,Economy,139.49,USD,2025-08-08,call_center
B000103,P01634,F0164,A055,Premium Economy,385.23,USD,2025-08-09,mobile_app
B000104,P00219,F0309,A079,Economy,121.81,USD,2025-08-09,mobile_app
B000105,P00608,F0075,A065,Premium Economy,433.86,EUR,2025-08-09,mobile_app
B000106,P01530,F0308,A020,Economy,155.83,USD,2025-08-09,mobile_app
B000107,P01029,F0307,A005,Economy,196.78,EUR,2025-08-09,call_center
B000108,P01698,F0294,A054,Economy,99.18,EUR,2025-08-09,call_center
B000109,P00683,F0031,A065,First,1419.3,USD,2025-08-09,travel_agency
B000110,P00108,F0116,A020,Premium Economy,460.33,USD,2025-08-09,travel_agency
B000111,P01670,F0201,A039,Economy,155.07,USD,2025-08-09,call_center
B000112,P00866,F0281,A073,Economy,157.42,GBP,2025-08-09,travel_agency
B000113,P01489,F0201,A039,Economy,107.66,USD,2025-08-09,website
B000114,P00269,F0281,A073,Economy,112.75,USD,2025-08-09,travel_agency
B000115,P01454,F0028,A011,Business,796.71,USD,2025-08-09,mobile_app
B000116,P00597,F0227,A053,Premium Economy,452.34,EUR,2025-08-10,travel_agency
B000117,P00019,F0101,A074,Premium Economy,287.57,GBP,2025-08-10,website
B000118,P00875,F0076,A059,Economy,157.61,EUR,2025-08-10,website
B000119,P00368,F0183,A047,First,2972.32,EUR,2025-08-10,mobile_app
B000120,P00305,F0174,A066,Economy,151.0,EUR,2025-08-10,website
B000121,P00620,F0124,A031,Economy,158.69,GBP,2025-08-10,mobile_app
B000122,P01629,F0193,A074,Premium Economy,382.59,EUR,2025-08-10,mobile_app
B000123,P01296,F0333,A023,Economy,154.3,EUR,2025-08-10,website
B000124,P01314,F0043,A043,Economy,156.27,USD,2025-08-11,website
B000125,P00983,F0294,A054,First,1656.5,USD,2025-08-11,travel_agency
B000126,P01321,F0093,A040,Economy,160.54,EUR,2025-08-11,website
B000127,P01766,F0167,A028,Economy,172.2,EUR,2025-08-11,travel_agency
B000128,P01675,F0011,A008,Economy,139.59,USD,2025-08-11,mobile_app
B000129,P01104,F0266,A069,Business,1169.51,USD,2025-08-11,website
B000130,P00241,F0107,A035,First,1474.1,USD,2025-08-11,website
B000131,P00644,F0285,A045,Economy,87.5,EUR,2025-08-11,website
B000132,P00526,F0083,A075,Economy,179.28,EUR,2025-08-11,call_center
B000133,P01115,F0260,A051,Economy,93.62,GBP,2025-08-11,mobile_app
B000134,P01064,F0128,A038,Economy,185.98,EUR,2025-08-11,mobile_app
B000135,P01424,F0072,A014,Economy,111.43,GBP,2025-08-11,call_center
B000136,P00430,F0311,A023,Economy,158.68,USD,2025-08-11,website
B000137,P00614,F0019,A053,Economy,179.87,EUR,2025-08-12,website
B000138,P00736,F0283,A008,Economy,106.95,USD,2025-08-12,website
B000139,P00782,F0282,A001,Economy,153.87,EUR,2025-08-12,mobile_app
B000140,P01423,F0131,A017,Premium Economy,220.12,EUR,2025-08-12,mobile_app
B000141,P01428,F0138,A013,First,2385.32,USD,2025-08-12,mobile_app
B000142,P01239,F0332,A077,Premium Economy,226.53,USD,2025-08-12,website
B000143,P01237,F0223,A045,Economy,103.18,EUR,2025-08-12,mobile_app
B000144,P00675,F0281,A073,Economy,152.66,EUR,2025-08-12,website
B000145,P01635,F0140,A048,Economy,100.45,EUR,2025-08-12,website
B000146,P00216,F0114,A070,Economy,170.62,EUR,2025-08-12,mobile_app
B000147,P01653,F0157,A065,Economy,133.69,USD,2025-08-13,mobile_app
B000148,P01245,F0145,A004,Economy,84.48,EUR,2025-08-13,website
B000149,P01651,F0200,A028,Economy,165.4,GBP,2025-08-13,mobile_app
B000150,P00825,F0305,A044,Business,953.94,EUR,2025-08-13,website
B000151,P01347,F0263,A068,Premium Economy,214.92,EUR,2025-08-13,mobile_app
B000152,P01310,F0028,A011,Business,1406.79,USD,2025-08-13,website
B000153,P00938,F0312,A033,Economy,95.07,GBP,2025-08-13,travel_agency
B000154,P00877,F0258,A039,Economy,137.59,USD,2025-08-13,travel_agency
B000155,P01758,F0118,A020,Economy,82.95,EUR,2025-08-13,travel_agency
B000156,P00158,F0047,A069,Economy,163.97,GBP,2025-08-13,website
B000157,P00586,F0030,A010,Economy,141.82,EUR,2025-08-13,travel_agency
B000158,P01497,F0218,A073,Premium Economy,218.02,EUR,2025-08-13,mobile_app
B000159,P01430,F0347,A072,Business,633.47,EUR,2025-08-13,website
B000160,P01439,F0004,A075,Premium Economy,340.57,EUR,2025-08-13,call_center
B000161,P01687,F0339,A011,Business,1429.24,GBP,2025-08-13,mobile_app
B000162,P00346,F0022,A070,Economy,156.99,GBP,2025-08-14,mobile_app
B000163,P00752,F0116,A020,Economy,177.77,USD,2025-08-14,call_center
B000164,P00350,F0217,A057,Economy,119.03,EUR,2025-08-14,travel_agency
B000165,P01743,F0128,A038,Business,1217.44,EUR,2025-08-14,website
B000166,P00005,F0151,A038,Economy,164.99,USD,2025-08-14,website
B000167,P01317,F0157,A065,Business,989.13,GBP,2025-08-14,call_center
B000168,P00118,F0317,A005,Business,843.73,USD,2025-08-14,website
B000169,P00717,F0182,A023,Economy,184.16,EUR,2025-08-14,website
B000170,P00405,F0052,A022,Economy,82.68,USD,2025-08-14,website
B000171,P00015,F0064,A078,Business,661.62,USD,2025-08-14,website
B000172,P00747,F0203,A019,Economy,125.97,EUR,2025-08-14,travel_agency
B000173,P01345,F0056,A023,First,2765.14,EUR,2025-08-15,website
B000174,P01783,F0223,A045,Economy,161.36,EUR,2025-08-15,website
B000175,P01524,F0069,A070,Economy,113.73,EUR,2025-08-15,mobile_app
B000176,P00545,F0246,A051,Business,628.1,EUR,2025-08-15,mobile_app
B000177,P00666,F0350,A069,Premium Economy,407.34,USD,2025-08-15,website
B000178,P00221,F0200,A028,Economy,171.88,EUR,2025-08-15,website
B000179,P00485,F0007,A015,Premium Economy,192.03,USD,2025-08-15,website
B000180,P00890,F0306,A046,Premium Economy,323.9,EUR,2025-08-15,website
B000181,P00313,F0220,A015,Economy,163.89,EUR,2025-08-15,website
B000182,P01436,F0059,A067,Business,745.09,USD,2025-08-15,website
B000183,P01029,F0053,A031,Premium Economy,364.22,EUR,2025-08-15,travel_agency
B000184,P00470,F0323,A020,Economy,87.18,EUR,2025-08-15,website
B000185,P00874,F0099,A039,Business,536.07,EUR,2025-08-16,travel_agency
B000186,P00628,F0195,A014,Economy,160.22,GBP,2025-08-16,website
B000187,P01045,F0219,A010,Economy,125.81,EUR,2025-08-16,website
B000188,P00719,F0187,A017,Economy,161.66,EUR,2025-08-16,travel_agency
B000189,P00107,F0094,A028,Economy,155.21,EUR,2025-08-16,website
B000190,P00207,F0144,A077,Business,912.13,EUR,2025-08-16,mobile_app
B000191,P00199,F0172,A014,Economy,156.29,USD,2025-08-16,travel_agency
B000192,P01519,F0067,A060,Economy,174.06,USD,2025-08-16,mobile_app
B000193,P01332,F0310,A003,Economy,106.77,USD,2025-08-16,website
B000194,P01521,F0055,A052,Economy,147.83,EUR,2025-08-16,call_center
B000195,P00396,F0336,A038,Premium Economy,393.04,GBP,2025-08-16,website
B000196,P00618,F0280,A012,Economy,163.39,GBP,2025-08-16,website
B000197,P00393,F0079,A049,Economy,124.69,USD,2025-08-16,travel_agency
B000198,P00750,F0287,A049,First,1999.03,USD,2025-08-17,travel_agency
B000199,P01073,F0035,A033,Economy,189.35,USD,2025-08-17,website
B000200,P00265,F0307,A005,Economy,108.5,GBP,2025-08-17,website
B000201,P00815,F0098,A022,Premium Economy,328.47,USD,2025-08-17,mobile_app
B000202,P01538,F0039,A032,Economy,136.17,USD,2025-08-17,website
B000203,P00377,F0311,A023,Economy,72.45,USD,2025-08-17,mobile_app
B000204,P01620,F0005,A007,Business,986.64,USD,2025-08-17,mobile_app
B000205,P00452,F0133,A038,Economy,109.34,EUR,2025-08-17,website
B000206,P00488,F0115,A030,Economy,108.77,USD,2025-08-17,call_center
B000207,P00554,F0143,A009,Business,1314.78,EUR,2025-08-17,call_center
B000208,P00003,F0108,A078,Economy,153.73,USD,2025-08-17,call_center
B000209,P01445,F0167,A028,Economy,183.38,EUR,2025-08-17,website
B000210,P00118,F0314,A049,Economy,150.87,EUR,2025-08-17,website
B000211,P00033,F0144,A077,Economy,139.71,GBP,2025-08-17,travel_agency
B000212,P01528,F0299,A027,Economy,158.7,GBP,2025-08-17,website
B000213,P01129,F0321,A035,Economy,97.98,EUR,2025-08-17,website
B000214,P01655,F0105,A042,Economy,180.14,EUR,2025-08-18,website
B000215,P00982,F0223,A045,Economy,83.81,EUR,2025-08-18,website
B000216,P01005,F0091,A073,Economy,190.86,EUR,2025-08-18,website
B000217,P00364,F0159,A080,Economy,175.0,USD,2025-08-18,website
B000218,P00503,F0074,A077,Economy,129.33,USD,2025-08-18,website
B000219,P01537,F0270,A044,Economy,173.81,USD,2025-08-18,website
B000220,P00028,F0011,A008,Economy,168.19,USD,2025-08-18,website
B000221,P00549,F0128,A038,Premium Economy,219.93,USD,2025-08-18,website
B000222,P00218,F0005,A007,Business,1013.56,USD,2025-08-18,travel_agency
B000223,P00984,F0044,A069,Economy,167.72,GBP,2025-08-18,travel_agency
B000224,P00317,F0158,A072,Economy,102.72,USD,2025-08-18,website
B000225,P01690,F0279,A022,Economy,77.61,USD,2025-08-19,website
B000226,P00460,F0213,A078,Economy,75.02,EUR,2025-08-19,website
B000227,P01402,F0336,A038,Economy,120.48,GBP,2025-08-19,travel_agency
B000228,P00226,F0058,A071,Economy,100.29,GBP,2025-08-19,website
B000229,P00243,F0040,A021,Economy,117.42,GBP,2025-08-19,website
B000230,P00365,F0023,A052,Economy,126.01,EUR,2025-08-19,website
B000231,P01367,F0218,A073,Economy,158.58,USD,2025-08-19,website
B000232,P01023,F0054,A079,Economy,155.38,GBP,2025-08-19,travel_agency
B000233,P01765,F0040,A021,Premium Economy,463.39,EUR,2025-08-19,mobile_app
B000234,P00915,F0164,A055,Economy,162.89,USD,2025-08-19,mobile_app
B000235,P00876,F0035,A033,Economy,192.91,EUR,2025-08-19,website
B000236,P00789,F0066,A051,Economy,116.43,EUR,2025-08-19,mobile_app
B000237,P01304,F0212,A064,Economy,114.02,USD,2025-08-19,mobile_app
B000238,P01126,F0126,A076,Economy,134.63,USD,2025-08-20,mobile_app
B000239,P01190,F0118,A020,Economy,162.08,USD,2025-08-20,travel_agency
B000240,P00482,F0113,A063,Premium Economy,287.41,EUR,2025-08-20,travel_agency
B000241,P00274,F0186,A051,Economy,188.03,EUR,2025-08-20,website
B000242,P00296,F0072,A014,Economy,177.24,USD,2025-08-20,call_center
B000243,P01696,F0216,A052,Economy,100.3,USD,2025-08-20,website
B000244,P00054,F0074,A077,Economy,159.71,EUR,2025-08-20,website
B000245,P00152,F0055,A052,Premium Economy,322.86,USD,2025-08-20,website
B000246,P00162,F0076,A059,Economy,102.88,EUR,2025-08-20,travel_agency
B000247,P00374,F0214,A038,Economy,131.19,EUR,2025-08-20,mobile_app
B000248,P01480,F0154,A061,Economy,114.5,USD,2025-08-20,mobile_app
B000249,P00123,F0147,A047,Economy,183.03,EUR,2025-08-20,travel_agency
B000250,P00812,F0258,A039,Economy,176.92,USD,2025-08-20,travel_agency
B000251,P00529,F0284,A054,Premium Economy,459.1,USD,2025-08-20,mobile_app
B000252,P00557,F0217,A057,Business,1405.54,USD,2025-08-20,call_center
B000253,P00821,F0065,A044,Premium Economy,366.67,EUR,2025-08-20,website
B000254,P00159,F0287,A049,Economy,174.89,EUR,2025-08-21,website
B000255,P00780,F0329,A036,Economy,92.77,USD,2025-08-21,mobile_app
B000256,P00214,F0100,A006,Economy,81.8,USD,2025-08-21,travel_agency
B000257,P00334,F0015,A003,Economy,140.24,EUR,2025-08-21,mobile_app
B000258,P00414,F0159,A080,Economy,152.44,EUR,2025-08-21,website
B000259,P01155,F0292,A019,Economy,196.3,EUR,2025-08-21,website
B000260,P00018,F0048,A016,Business,1412.29,USD,2025-08-21,call_center
B000261,P01540,F0257,A034,Economy,121.22,EUR,2025-08-21,website
B000262,P00835,F0346,A044,Economy,184.96,USD,2025-08-21,mobile_app
B000263,P01631,F0077,A069,Economy,120.15,USD,2025-08-21,travel_agency
B000264,P01398,F0149,A014,Economy,130.35,GBP,2025-08-21,website
B000265,P01654,F0119,A043,Business,1140.13,EUR,2025-08-21,mobile_app
B000266,P01493,F0257,A034,Economy,148.7,USD,2025-08-21,travel_agency
B000267,P00695,F0230,A029,Premium Economy,265.58,USD,2025-08-21,call_center
B000268,P01586,F0021,A024,Business,1141.41,EUR,2025-08-21,call_center
B000269,P00313,F0311,A023,Economy,143.43,GBP,2025-08-21,website
B000270,P01783,F0008,A059,Economy,111.0,GBP,2025-08-21,travel_agency
B000271,P00932,F0045,A014,Economy,111.53,GBP,2025-08-21,website
B000272,P00724,F0144,A077,Economy,83.24,EUR,2025-08-21,travel_agency
B000273,P00525,F0133,A038,First,2615.77,EUR,2025-08-22,travel_agency
B000274,P01000,F0064,A078,First,1197.6,GBP,2025-08-22,website
B000275,P00265,F0318,A010,Business,921.15,USD,2025-08-22,mobile_app
B000276,P01398,F0161,A052,Economy,124.06,EUR,2025-08-22,travel_agency
B000277,P01319,F0350,A069,Economy,79.19,USD,2025-08-22,mobile_app
B000278,P01748,F0288,A015,Economy,85.27,EUR,2025-08-22,mobile_app
B000279,P01791,F0038,A056,Economy,130.25,EUR,2025-08-22,mobile_app
B000280,P01676,F0329,A036,Economy,130.57,EUR,2025-08-22,mobile_app
B000281,P00409,F0204,A024,Premium Economy,299.67,EUR,2025-08-22,website
B000282,P01439,F0310,A003,Economy,165.4,EUR,2025-08-22,mobile_app
B000283,P00963,F0280,A012,Economy,90.33,EUR,2025-08-22,mobile_app
B000284,P00128,F0308,A020,Premium Economy,464.43,EUR,2025-08-22,website
B000285,P00434,F0243,A014,Economy,181.37,GBP,2025-08-22,mobile_app
B000286,P00361,F0139,A076,Economy,82.53,EUR,2025-08-23,website
B000287,P00925,F0153,A013,Business,1312.87,USD,2025-08-23,mobile_app
B000288,P00111,F0133,A038,Economy,83.65,GBP,2025-08-23,website
B000289,P00716,F0153,A013,Economy,190.68,EUR,2025-08-23,mobile_app
B000290,P00895,F0083,A075,First,1815.2,USD,2025-08-23,website
B000291,P01223,F0006,A050,Economy,97.02,USD,2025-08-23,mobile_app
B000292,P01687,F0075,A065,Economy,190.31,USD,2025-08-23,mobile_app
B000293,P00940,F0163,A011,Economy,189.66,EUR,2025-08-23,website
B000294,P01067,F0346,A044,Economy,163.01,GBP,2025-08-23,call_center
B000295,P01309,F0065,A044,Economy,194.15,EUR,2025-08-23,website
B000296,P01119,F0097,A015,Economy,169.57,USD,2025-08-23,website
B000297,P01392,F0108,A078,Business,1044.92,EUR,2025-08-24,travel_agency
B000298,P00629,F0009,A065,Economy,135.26,GBP,2025-08-24,mobile_app
B000299,P00848,F0333,A023,First,1924.36,EUR,2025-08-24,mobile_app
B000300,P00688,F0268,A059,First,1342.22,EUR,2025-08-24,website
B000301,P00334,F0091,A073,Economy,140.39,EUR,2025-08-24,travel_agency
B000302,P00581,F0349,A001,Economy,160.46,GBP,2025-08-24,travel_agency
B000303,P01651,F0051,A075,First,2760.98,EUR,2025-08-24,website
B000304,P01536,F0211,A048,Economy,166.72,GBP,2025-08-24,website
B000305,P01651,F0228,A067,Economy,76.11,EUR,2025-08-24,website
B000306,P01130,F0115,A030,Premium Economy,293.37,EUR,2025-08-24,mobile_app
B000307,P01626,F0064,A078,Economy,187.17,EUR,2025-08-24,travel_agency
B000308,P00768,F0203,A019,Economy,170.56,USD,2025-08-24,website
B000309,P01718,F0338,A069,Economy,185.74,GBP,2025-08-24,mobile_app
B000310,P00850,F0003,A018,Business,549.73,EUR,2025-08-24,travel_agency
B000311,P01229,F0266,A069,Premium Economy,273.78,EUR,2025-08-24,mobile_app
B000312,P00802,F0221,A034,Economy,96.28,USD,2025-08-24,travel_agency
B000313,P01304,F0296,A068,Economy,121.19,USD,2025-08-24,website
B000314,P00896,F0163,A011,Economy,101.1,USD,2025-08-24,website
B000315,P01607,F0061,A020,Economy,121.39,USD,2025-08-25,travel_agency
B000316,P00661,F0284,A054,Economy,97.67,EUR,2025-08-25,website
B000317,P00314,F0322,A075,Premium Economy,184.57,USD,2025-08-25,travel_agency
B000318,P00052,F0041,A032,Economy,165.53,EUR,2025-08-25,mobile_app
B000319,P00383,F0324,A040,Premium Economy,249.83,GBP,2025-08-25,website
B000320,P01488,F0275,A016,Business,1229.83,USD,2025-08-25,travel_agency
B000321,P00170,F0338,A069,Economy,189.81,USD,2025-08-25,mobile_app
B000322,P00228,F0297,A058,Business,937.81,USD,2025-08-25,website
B000323,P00370,F0145,A004,Economy,83.69,EUR,2025-08-25,website
B000324,P01006,F0107,A035,Economy,172.23,EUR,2025-08-25,mobile_app
B000325,P01408,F0321,A035,Economy,124.91,GBP,2025-08-25,mobile_app
B000326,P00369,F0231,A017,Premium Economy,268.02,GBP,2025-08-25,mobile_app
B000327,P00065,F0324,A040,Economy,86.77,EUR,2025-08-25,website
B000328,P00011,F0315,A056,Economy,91.96,USD,2025-08-25,travel_agency
B000329,P01098,F0099,A039,Economy,74.9,USD,2025-08-25,website
B000330,P00445,F0187,A017,Economy,75.72,EUR,2025-08-25,website
B000331,P00987,F0065,A044,Economy,97.1,EUR,2025-08-25,mobile_app
B000332,P01527,F0334,A032,Economy,173.94,EUR,2025-08-25,call_center
B000333,P00406,F0099,A039,Economy,158.57,GBP,2025-08-25,website
B000334,P01625,F0202,A064,Economy,168.57,EUR,2025-08-25,travel_agency
B000335,P00914,F0250,A073,Economy,125.39,USD,2025-08-25,travel_agency
B000336,P00785,F0319,A050,Economy,126.09,USD,2025-08-25,website
B000337,P00921,F0324,A040,Premium Economy,227.51,EUR,2025-08-26,mobile_app
B000338,P01237,F0301,A060,Economy,176.16,USD,2025-08-26,call_center
B000339,P00235,F0181,A061,Economy,94.67,EUR,2025-08-26,travel_agency
B000340,P00441,F0184,A043,Economy,154.78,EUR,2025-08-26,travel_agency
B000341,P01410,F0063,A062,Economy,73.37,EUR,2025-08-26,mobile_app
B000342,P01151,F0165,A045,Business,580.27,EUR,2025-08-26,website
B000343,P00570,F0112,A065,Economy,162.25,GBP,2025-08-26,travel_agency
B000344,P01324,F0344,A044,Economy,125.14,USD,2025-08-26,website
B000345,P00102,F0164,A055,Economy,173.14,EUR,2025-08-26,call_center
B000346,P00928,F0216,A052,Economy,93.56,EUR,2025-08-26,website
B000347,P00037,F0296,A068,Economy,153.1,GBP,2025-08-26,call_center
B000348,P01724,F0237,A045,Economy,193.82,EUR,2025-08-27,mobile_app
B000349,P01321,F0271,A042,Economy,74.05,EUR,2025-08-27,travel_agency
B000350,P00563,F0213,A078,Premium Economy,273.69,EUR,2025-08-27,website
B000351,P00097,F0161,A052,Economy,121.56,USD,2025-08-27,mobile_app
B000352,P00249,F0329,A036,First,2772.43,GBP,2025-08-27,website
B000353,P00022,F0115,A030,Economy,89.48,GBP,2025-08-27,travel_agency
B000354,P00181,F0224,A047,Economy,96.09,GBP,2025-08-27,website
B000355,P01410,F0276,A059,First,2821.31,EUR,2025-08-27,travel_agency
B000356,P00624,F0057,A060,Economy,81.46,EUR,2025-08-27,mobile_app
B000357,P00349,F0195,A014,Economy,188.53,USD,2025-08-27,website
B000358,P01543,F0164,A055,Business,1051.56,GBP,2025-08-27,travel_agency
B000359,P00251,F0327,A050,Economy,137.74,EUR,2025-08-27,mobile_app
B000360,P00660,F0251,A040,First,2634.38,EUR,2025-08-27,website
B000361,P00723,F0152,A028,Premium Economy,348.02,GBP,2025-08-28,mobile_app
B000362,P00154,F0106,A007,Premium Economy,475.3,EUR,2025-08-28,website
B000363,P00789,F0111,A025,Economy,95.68,EUR,2025-08-28,website
B000364,P01053,F0303,A029,Premium Economy,440.41,USD,2025-08-28,website
B000365,P01737,F0233,A006,Premium Economy,331.39,GBP,2025-08-28,website
