booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B007161,P01130,F0203,A019,Economy,160.74,EUR,2025-09-07,mobile_app
B007162,P00679,F0283,A008,Economy,165.12,EUR,2025-09-07,website
B007163,P01385,F0059,A067,First,2983.56,USD,2025-09-07,travel_agency
B007164,P00621,F0189,A020,Premium Economy,414.33,USD,2025-09-07,website
B007165,P01828,F0308,A020,Economy,106.15,EUR,2025-09-07,travel_agency
B007166,P00907,F0284,A054,Business,532.67,EUR,2025-09-07,website
B007167,P01841,F0054,A079,Premium Economy,316.53,USD,2025-09-07,website
B007168,P01486,F0179,A048,Premium Economy,452.24,USD,2025-09-07,call_center
B007169,P00054,F0126,A076,Economy,193.11,EUR,2025-09-07,website
B007170,P00107,F0143,A009,Economy,100.92,EUR,2025-09-07,mobile_app
B007171,P00308,F0036,A017,Economy,186.55,GBP,2025-09-07,mobile_app
B007172,P01659,F0308,A020,Economy,128.45,GBP,2025-09-07,travel_agency
B007173,P00440,F0060,A043,Economy,130.38,USD,2025-09-07,mobile_app
B007174,P01900,F0314,A049,Economy,189.42,USD,2025-09-07,website
B007175,P00325,F0012,A069,Premium Economy,283.48,EUR,2025-09-07,website
B007176,P00357,F0275,A016,Economy,86.88,EUR,2025-09-07,website
B007177,P00426,F0085,A016,Economy,98.97,EUR,2025-09-07,travel_agency
B007178,P01261,F0180,A060,Economy,150.44,EUR,2025-09-07,website
B007179,P00131,F0182,A023,Economy,145.09,EUR,2025-09-07,call_center
B007180,P00068,F0169,A046,Business,1050.95,USD,2025-09-07,website
B007181,P00612,F0155,A017,Economy,134.81,GBP,2025-09-07,travel_agency
B007182,P01500,F0221,A034,Business,931.19,USD,2025-09-07,mobile_app
B007183,P00855,F0092,A080,Economy,189.83,USD,2025-09-07,website
B007184,P00972,F0222,A018,Business,917.64,USD,2025-09-07,travel_agency
B007185,P00948,F0168,A056,Premium Economy,398.66,EUR,2025-09-07,mobile_app
B007186,P00108,F0190,A044,Business,880.64,USD,2025-09-07,travel_agency
B007187,P01724,F0214,A038,Business,826.77,EUR,2025-09-07,mobile_app
B007188,P00282,F0003,A018,Economy,182.06,USD,2025-09-07,website
B007189,P01741,F0236,A062,Economy,92.88,EUR,2025-09-07,call_center
B007190,P00095,F0258,A039,Economy,178.86,USD,2025-09-07,travel_agency
B007191,P00835,F0156,A046,Premium Economy,434.49,USD,2025-09-07,mobile_app
B007192,P01555,F0115,A030,Economy,175.18,EUR,2025-09-07,website
B007193,P00292,F0154,A061,Economy,168.14,EUR,2025-09-07,travel_agency
B007194,P00057,F0326,A071,Economy,152.56,EUR,2025-09-07,website
B007195,P01542,F0058,A071,Economy,174.5,USD,2025-09-07,website
B007196,P00544,F0348,A056,Premium Economy,391.58,EUR,2025-09-07,call_center
B007197,P00775,F0070,A026,Business,741.57,GBP,2025-09-07,website
B007198,P00540,F0153,A013,Economy,146.35,EUR,2025-09-07,website
B007199,P01331,F0347,A072,Economy,147.27,EUR,2025-09-07,website
B007200,P01449,F0289,A077,Economy,196.09,EUR,2025-09-07,travel_agency
B007201,P01722,F0119,A043,Economy,155.26,USD,2025-09-07,mobile_app
B007202,P01681,F0312,A033,Premium Economy,407.72,EUR,2025-09-07,website
B007203,P01274,F0181,A061,Business,1109.44,USD,2025-09-07,website
B007204,P01288,F0284,A054,Premium Economy,385.3,EUR,2025-09-07,call_center
B007205,P00135,F0296,A068,Premium Economy,344.85,EUR,2025-09-07,website
B007206,P01523,F0298,A078,Economy,79.97,EUR,2025-09-07,travel_agency
B007207,P00868,F0219,A010,Economy,179.18,USD,2025-09-07,mobile_app
B007208,P00111,F0051,A075,Business,806.2,EUR,2025-09-07,mobile_app
B007209,P00798,F0167,A028,Economy,152.02,EUR,2025-09-07,mobile_app
B007210,P00127,F0336,A038,First,1174.88,USD,2025-09-07,mobile_app
B007211,P00426,F0190,A044,Premium Economy,256.61,USD,2025-09-07,website
B007212,P00345,F0311,A023,Premium Economy,203.42,USD,2025-09-07,website
B007213,P00603,F0350,A069,Economy,174.52,GBP,2025-09-07,website
B007214,P00834,F0325,A058,Business,811.69,USD,2025-09-07,travel_agency
B007215,P00665,F0283,A008,Economy,113.45,USD,2025-09-07,website
B007216,P00248,F0174,A066,First,2308.19,USD,2025-09-07,mobile_app
B007217,P00005,F0232,A020,Premium Economy,478.55,GBP,2025-09-07,travel_agency
B007218,P01299,F0300,A032,First,2889.28,GBP,2025-09-07,mobile_app
B007219,P00868,F0049,A038,Business,1054.13,EUR,2025-09-07,travel_agency
B007220,P01062,F0053,A031,Economy,105.08,GBP,2025-09-07,website
B007221,P01544,F0311,A023,Economy,170.89,USD,2025-09-07,website
B007222,P01463,F0084,A046,Economy,79.76,EUR,2025-09-07,mobile_app
B007223,P00852,F0069,A070,Business,1065.14,USD,2025-09-07,travel_agency
B007224,P01328,F0201,A039,Economy,184.29,USD,2025-09-07,website
B007225,P01273,F0011,A008,Business,682.07,EUR,2025-09-07,website
B007226,P00726,F0089,A057,Premium Economy,426.79,USD,2025-09-07,website
B007227,P00531,F0323,A020,Premium Economy,288.56,USD,2025-09-07,travel_agency
B007228,P01553,F0302,A013,Economy,131.14,USD,2025-09-07,mobile_app
B007229,P01901,F0102,A067,Economy,151.98,EUR,2025-09-07,website
B007230,P01001,F0186,A051,Economy,159.57,EUR,2025-09-07,mobile_app
B007231,P01460,F0127,A062,Premium Economy,321.85,USD,2025-09-07,mobile_app
B007232,P01009,F0002,A073,Economy,83.16,USD,2025-09-07,mobile_app
B007233,P01430,F0352,A045,Economy,101.04,USD,2025-09-07,mobile_app
B007234,P00427,F0346,A044,Business,703.85,EUR,2025-09-07,website
B007235,P01806,F0043,A043,Economy,73.57,EUR,2025-09-07,travel_agency
B007236,P00983,F0052,A022,Economy,133.13,USD,2025-09-07,website
B007237,P01619,F0264,A018,Economy,149.65,EUR,2025-09-07,mobile_app
B007238,P00353,F0037,A015,Economy,93.76,EUR,2025-09-07,mobile_app
B007239,P00111,F0074,A077,Economy,110.46,USD,2025-09-07,mobile_app
B007240,P00230,F0125,A002,Business,1069.39,USD,2025-09-07,travel_agency
B007241,P01757,F0291,A038,Economy,104.18,EUR,2025-09-07,website
B007242,P00290,F0019,A053,Premium Economy,381.93,EUR,2025-09-07,mobile_app
B007243,P01555,F0009,A065,Economy,181.06,EUR,2025-09-07,website
B007244,P00200,F0070,A026,Economy,134.82,USD,2025-09-07,mobile_app
B007245,P00458,F0338,A069,Premium Economy,438.37,USD,2025-09-07,website
B007246,P00430,F0255,A061,Premium Economy,255.29,EUR,2025-09-07,travel_agency
B007247,P01467,F0032,A057,Business,1127.49,USD,2025-09-07,website
B007248,P00458,F0331,A051,Economy,100.09,GBP,2025-09-07,mobile_app
B007249,P00335,F0122,A008,Economy,167.77,EUR,2025-09-07,mobile_app
B007250,P01208,F0174,A066,Business,1389.94,USD,2025-09-07,mobile_app
B007251,P00590,F0286,A001,Economy,122.91,EUR,2025-09-07,website
B007252,P00110,F0234,A004,Economy,124.55,EUR,2025-09-07,website
B007253,P00549,F0056,A023,Premium Economy,179.04,USD,2025-09-07,mobile_app
B007254,P01256,F0224,A047,Economy,152.15,USD,2025-09-07,website
B007255,P00262,F0080,A034,Premium Economy,211.81,USD,2025-09-07,travel_agency
B007256,P01702,F0173,A040,Economy,84.65,EUR,2025-09-07,website
B007257,P01880,F0314,A049,Economy,158.77,GBP,2025-09-07,travel_agency
B007258,P00272,F0170,A041,Economy,175.3,EUR,2025-09-07,travel_agency
B007259,P01152,F0149,A014,Economy,189.23,EUR,2025-09-07,website
B007260,P01169,F0302,A013,Economy,127.34,EUR,2025-09-07,mobile_app
B007261,P01517,F0077,A069,Premium Economy,192.96,EUR,2025-09-07,travel_agency
B007262,P01343,F0159,A080,First,1331.21,USD,2025-09-07,website
B007263,P00004,F0295,A029,Economy,190.61,USD,2025-09-07,website
B007264,P00625,F0148,A067,Economy,125.0,USD,2025-09-07,mobile_app
B007265,P00599,F0267,A038,Economy,165.14,EUR,2025-09-07,website
B007266,P01046,F0264,A018,Premium Economy,381.23,EUR,2025-09-07,website
B007267,P01203,F0009,A065,Business,728.7,EUR,2025-09-07,website
B007268,P01095,F0044,A069,Economy,109.01,EUR,2025-09-07,call_center
B007269,P00895,F0052,A022,Economy,160.57,USD,2025-09-07,mobile_app
B007270,P01213,F0136,A004,Economy,99.05,EUR,2025-09-07,travel_agency
B007271,P01804,F0069,A070,Premium Economy,403.25,GBP,2025-09-07,website
B007272,P00237,F0079,A049,Economy,92.69,EUR,2025-09-07,travel_agency
B007273,P01698,F0001,A042,Premium Economy,338.33,EUR,2025-09-07,travel_agency
B007274,P00282,F0098,A022,Economy,94.73,GBP,2025-09-07,travel_agency
B007275,P00610,F0076,A059,Economy,187.16,USD,2025-09-07,website
B007276,P01334,F0247,A052,Economy,78.55,EUR,2025-09-07,website
B007277,P01190,F0309,A079,Business,1026.91,USD,2025-09-07,travel_agency
B007278,P00764,F0236,A062,Economy,92.07,GBP,2025-09-07,mobile_app
B007279,P01264,F0274,A016,Economy,129.97,EUR,2025-09-07,travel_agency
B007280,P00464,F0094,A028,First,1431.87,EUR,2025-09-07,mobile_app
B007281,P01443,F0192,A037,Business,575.45,USD,2025-09-07,travel_agency
B007282,P01137,F0292,A019,Premium Economy,334.9,USD,2025-09-07,website
B007283,P01590,F0064,A078,Business,1388.37,USD,2025-09-07,website
B007284,P01774,F0063,A062,Economy,161.56,EUR,2025-09-07,website
B007285,P00523,F0332,A077,Economy,95.9,USD,2025-09-07,mobile_app
B007286,P00654,F0339,A011,Business,828.86,USD,2025-09-07,website
B007287,P01857,F0148,A067,Economy,161.75,USD,2025-09-07,website
B007288,P00104,F0324,A040,Economy,176.41,GBP,2025-09-07,mobile_app
B007289,P00304,F0113,A063,Economy,106.91,EUR,2025-09-07,mobile_app
B007290,P01208,F0018,A061,Business,1107.14,USD,2025-09-07,call_center
B007291,P00771,F0238,A060,Economy,96.28,EUR,2025-09-07,mobile_app
B007292,P01295,F0002,A073,Premium Economy,421.28,EUR,2025-09-07,call_center
B007293,P00982,F0159,A080,Economy,102.13,USD,2025-09-07,website
B007294,P00278,F0251,A040,Economy,82.53,GBP,2025-09-07,website
B007295,P01157,F0321,A035,Premium Economy,308.96,USD,2025-09-07,website
B007296,P00229,F0077,A069,Economy,143.68,USD,2025-09-07,travel_agency
B007297,P00334,F0094,A028,Economy,197.55,EUR,2025-09-07,mobile_app
B007298,P01803,F0093,A040,First,1872.45,USD,2025-09-07,travel_agency
B007299,P01822,F0185,A078,Economy,140.09,EUR,2025-09-07,call_center
B007300,P00990,F0293,A023,Economy,144.61,EUR,2025-09-07,website
B007301,P01754,F0030,A010,Business,1006.73,EUR,2025-09-07,website
B007302,P00908,F0011,A008,Premium Economy,310.77,EUR,2025-09-07,mobile_app
B007303,P00797,F0066,A051,Economy,89.34,USD,2025-09-07,website
B007304,P00040,F0013,A078,First,1542.59,GBP,2025-09-07,travel_agency
B007305,P00640,F0181,A061,Economy,102.13,USD,2025-09-07,call_center
B007306,P00554,F0333,A023,Economy,180.06,EUR,2025-09-07,mobile_app
B007307,P01072,F0048,A016,Premium Economy,259.0,GBP,2025-09-07,mobile_app
B007308,P00098,F0201,A039,Economy,188.66,EUR,2025-09-07,mobile_app
B007309,P00394,F0041,A032,Economy,123.29,GBP,2025-09-07,mobile_app
B007310,P00232,F0070,A026,Economy,83.76,USD,2025-09-07,mobile_app
B007311,P00422,F0018,A061,Premium Economy,470.15,USD,2025-09-07,website
B007312,P01803,F0197,A007,Economy,75.1,EUR,2025-09-07,travel_agency
B007313,P01434,F0348,A056,Economy,189.52,USD,2025-09-07,website
B007314,P00668,F0080,A034,Economy,107.45,GBP,2025-09-07,website
B007315,P00771,F0348,A056,Economy,100.04,EUR,2025-09-07,mobile_app
B007316,P01795,F0155,A017,Economy,146.99,USD,2025-09-07,website
B007317,P01485,F0176,A064,Economy,188.6,GBP,2025-09-07,website
B007318,P00524,F0107,A035,Economy,127.06,EUR,2025-09-07,website
B007319,P01847,F0066,A051,Economy,159.94,EUR,2025-09-07,mobile_app
B007320,P00025,F0333,A023,Economy,106.96,EUR,2025-09-07,travel_agency
B007321,P00603,F0088,A038,Premium Economy,399.01,EUR,2025-09-07,website
B007322,P00534,F0309,A079,Premium Economy,474.79,EUR,2025-09-07,website
B007323,P00769,F0233,A006,Economy,106.25,EUR,2025-09-07,mobile_app
B007324,P00082,F0339,A011,Business,1152.09,EUR,2025-09-07,travel_agency
B007325,P01849,F0264,A018,Economy,191.13,EUR,2025-09-07,website
B007326,P01686,F0064,A078,Economy,115.25,GBP,2025-09-07,mobile_app
B007327,P00189,F0192,A037,Economy,84.08,USD,2025-09-07,mobile_app
B007328,P01616,F0353,A039,Economy,95.13,EUR,2025-09-07,website
B007329,P00438,F0350,A069,Premium Economy,434.91,EUR,2025-09-07,call_center
B007330,P00852,F0033,A014,Premium Economy,434.02,EUR,2025-09-07,travel_agency
B007331,P01425,F0126,A076,Economy,166.29,GBP,2025-09-07,call_center
B007332,P00460,F0334,A032,Business,908.71,EUR,2025-09-07,mobile_app
B007333,P01208,F0232,A020,Economy,128.57,USD,2025-09-07,travel_agency
B007334,P00716,F0250,A073,Economy,164.44,GBP,2025-09-07,mobile_app
B007335,P01451,F0335,A076,First,2626.57,EUR,2025-09-07,website
B007336,P00669,F0088,A038,Premium Economy,300.3,EUR,2025-09-07,call_center
B007337,P00127,F0348,A056,Economy,173.66,GBP,2025-09-07,mobile_app
B007338,P01825,F0332,A077,Business,1249.88,GBP,2025-09-07,travel_agency
B007339,P01000,F0122,A008,Economy,85.48,USD,2025-09-07,mobile_app
B007340,P01022,F0209,A006,First,2442.34,GBP,2025-09-07,mobile_app
B007341,P01686,F0194,A026,Economy,192.23,USD,2025-09-07,website
B007342,P00846,F0084,A046,Premium Economy,324.56,USD,2025-09-07,mobile_app
B007343,P00903,F0319,A050,Economy,114.36,EUR,2025-09-07,travel_agency
B007344,P01436,F0011,A008,Business,653.67,USD,2025-09-07,call_center
B007345,P01265,F0191,A080,Business,870.94,EUR,2025-09-07,travel_agency
B007346,P00719,F0289,A077,Business,931.68,EUR,2025-09-07,travel_agency
B007347,P00504,F0023,A052,Economy,119.41,EUR,2025-09-07,mobile_app
B007348,P01606,F0035,A033,Economy,123.33,USD,2025-09-07,website
B007349,P01108,F0249,A079,Economy,176.74,USD,2025-09-07,website
B007350,P00962,F0031,A065,Economy,113.34,GBP,2025-09-07,website
B007351,P01449,F0116,A020,Economy,169.27,USD,2025-09-07,travel_agency
B007352,P00188,F0139,A076,Economy,129.46,USD,2025-09-07,travel_agency
B007353,P00945,F0130,A018,Business,545.44,EUR,2025-09-07,mobile_app
B007354,P01163,F0213,A078,Business,571.94,EUR,2025-09-07,travel_agency
B007355,P01257,F0122,A008,Economy,85.3,EUR,2025-09-07,mobile_app
B007356,P01201,F0075,A065,Economy,93.34,EUR,2025-09-07,travel_agency
B007357,P00819,F0045,A014,Economy,152.3,GBP,2025-09-07,travel_agency
B007358,P00004,F0243,A014,Economy,146.89,EUR,2025-09-07,website
B007359,P01242,F0113,A063,Economy,157.12,USD,2025-09-07,website
B007360,P00774,F0038,A056,Economy,83.81,USD,2025-09-07,website
B007361,P00084,F0127,A062,Premium Economy,177.99,EUR,2025-09-07,website
B007362,P01490,F0004,A075,Business,647.83,USD,2025-09-07,website
B007363,P00447,F0205,A065,Economy,182.12,GBP,2025-09-07,website
B007364,P00074,F0051,A075,Business,630.92,GBP,2025-09-07,website
B007365,P01457,F0282,A001,Business,864.71,EUR,2025-09-07,website
B007366,P01557,F0305,A044,Economy,120.14,EUR,2025-09-07,mobile_app
B007367,P00082,F0247,A052,Business,1283.31,EUR,2025-09-07,mobile_app
B007368,P01599,F0042,A026,Economy,190.46,GBP,2025-09-07,website
B007369,P01477,F0094,A028,Economy,91.13,EUR,2025-09-07,website
B007370,P01870,F0071,A028,Business,1056.97,EUR,2025-09-07,mobile_app
B007371,P00299,F0064,A078,Economy,85.68,GBP,2025-09-07,mobile_app
B007372,P00519,F0081,A025,Premium Economy,438.97,USD,2025-09-07,mobile_app
B007373,P00322,F0164,A055,Economy,160.97,GBP,2025-09-07,website
B007374,P01311,F0044,A069,Business,1397.61,EUR,2025-09-07,website
B007375,P00104,F0137,A039,Economy,113.75,EUR,2025-09-07,website
B007376,P01756,F0171,A052,Economy,93.5,EUR,2025-09-07,website
B007377,P00502,F0072,A014,Economy,193.57,EUR,2025-09-07,website
B007378,P00589,F0240,A021,Economy,135.4,EUR,2025-09-07,website
B007379,P00315,F0355,A064,First,1124.67,EUR,2025-09-07,website
B007380,P01258,F0108,A078,Economy,88.41,EUR,2025-09-07,travel_agency
B007381,P01657,F0215,A058,Economy,164.24,USD,2025-09-07,website
B007382,P00365,F0268,A059,Business,984.36,EUR,2025-09-07,website
B007383,P00090,F0102,A067,Economy,188.07,GBP,2025-09-07,mobile_app
B007384,P01137,F0120,A080,Economy,187.23,EUR,2025-09-07,travel_agency
B007385,P00775,F0226,A012,Economy,75.99,EUR,2025-09-07,travel_agency
B007386,P01285,F0315,A056,Business,803.82,USD,2025-09-07,website
B007387,P01576,F0330,A064,Economy,162.06,EUR,2025-09-07,website
B007388,P00527,F0308,A020,Economy,196.42,GBP,2025-09-07,mobile_app
B007389,P01843,F0138,A013,Premium Economy,301.37,EUR,2025-09-07,mobile_app
