booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B000513,P00007,F0384,A025,Business,803.16,USD,2025-09-01,website
B000514,P01416,F0240,A021,Economy,82.85,GBP,2025-09-01,website
B000515,P00177,F0047,A069,Economy,95.39,USD,2025-09-01,call_center
B000516,P00022,F0394,A048,Economy,99.41,EUR,2025-09-01,website
B000517,P00631,F0372,A063,Business,1281.95,USD,2025-09-01,travel_agency
B000518,P01501,F0098,A022,Premium Economy,216.88,EUR,2025-09-01,mobile_app
B000519,P01147,F0092,A080,Economy,111.76,EUR,2025-09-01,website
B000520,P00605,F0103,A045,Economy,104.68,EUR,2025-09-01,website
B000521,P00715,F0183,A047,Economy,169.32,USD,2025-09-01,travel_agency
B000522,P00076,F0353,A011,Business,1384.2,USD,2025-09-01,website
B000523,P01428,F0293,A023,Economy,126.67,USD,2025-09-01,mobile_app
B000524,P01422,F0148,A067,Economy,194.03,USD,2025-09-01,mobile_app
B000525,P01573,F0138,A013,Economy,98.55,EUR,2025-09-01,website
B000526,P01282,F0060,A043,Economy,95.49,EUR,2025-09-01,mobile_app
B000527,P01338,F0192,A037,Economy,146.14,EUR,2025-09-01,mobile_app
B000528,P00017,F0324,A040,Economy,92.0,EUR,2025-09-01,website
B000529,P00734,F0052,A022,Economy,110.59,EUR,2025-09-01,website
B000530,P01252,F0012,A069,Economy,129.51,USD,2025-09-01,website
B000531,P00499,F0206,A003,Economy,103.82,EUR,2025-09-01,website
B000532,P00083,F0349,A001,Economy,194.32,GBP,2025-09-01,travel_agency
B000533,P00873,F0261,A057,Economy,169.53,GBP,2025-09-01,website
B000534,P00341,F0015,A003,Economy,188.22,GBP,2025-09-01,call_center
B000535,P01153,F0270,A044,Economy,166.73,EUR,2025-09-01,website
B000536,P00634,F0028,A011,First,2674.01,EUR,2025-09-01,website
B000537,P00002,F0204,A024,Economy,154.98,EUR,2025-09-01,website
B000538,P00484,F0158,A072,Economy,180.08,EUR,2025-09-01,mobile_app
B000539,P01721,F0079,A049,Premium Economy,414.89,EUR,2025-09-01,website
B000540,P01396,F0052,A022,Economy,121.65,EUR,2025-09-01,mobile_app
B000541,P01436,F0194,A026,Business,740.9,GBP,2025-09-01,website
B000542,P00274,F0163,A011,Premium Economy,299.16,EUR,2025-09-01,website
B000543,P00870,F0347,A072,Premium Economy,359.86,USD,2025-09-01,website
B000544,P01191,F0344,A044,Premium Economy,184.28,GBP,2025-09-01,website
B000545,P00697,F0121,A013,Economy,135.18,EUR,2025-09-01,mobile_app
B000546,P01312,F0205,A065,Business,729.37,EUR,2025-09-01,website
B000547,P00696,F0155,A017,Economy,120.39,EUR,2025-09-01,website
B000548,P01671,F0160,A035,Economy,132.56,EUR,2025-09-01,call_center
B000549,P01387,F0092,A080,Economy,137.19,EUR,2025-09-01,travel_agency
B000550,P00208,F0179,A048,Premium Economy,378.01,EUR,2025-09-01,travel_agency
B000551,P01166,F0083,A075,Economy,135.88,USD,2025-09-01,website
B000552,P00823,F0336,A038,Business,904.44,EUR,2025-09-01,website
B000553,P01226,F0381,A013,Economy,173.7,GBP,2025-09-01,mobile_app
B000554,P00687,F0401,A060,Economy,178.37,GBP,2025-09-01,website
B000555,P01078,F0092,A080,First,2608.84,GBP,2025-09-01,website
B000556,P01439,F0004,A075,Economy,146.36,EUR,2025-09-01,travel_agency
B000557,P00891,F0374,A036,Business,564.17,EUR,2025-09-01,website
B000558,P00103,F0252,A007,Economy,184.03,USD,2025-09-01,website
B000559,P01560,F0174,A066,Premium Economy,428.3,USD,2025-09-01,website
B000560,P00904,F0184,A043,Economy,112.9,USD,2025-09-01,mobile_app
B000561,P01078,F0184,A043,Premium Economy,403.51,EUR,2025-09-01,website
B000562,P00297,F0049,A038,Economy,151.75,EUR,2025-09-01,website
B000563,P00500,F0236,A062,Premium Economy,458.98,GBP,2025-09-01,call_center
B000564,P00084,F0270,A044,Economy,81.64,EUR,2025-09-01,website
B000565,P01796,F0372,A063,Economy,84.74,USD,2025-09-01,mobile_app
B000566,P01524,F0174,A066,Business,794.81,EUR,2025-09-01,website
B000567,P01327,F0384,A025,Economy,165.58,EUR,2025-09-01,travel_agency
B000568,P01159,F0060,A043,Premium Economy,256.38,EUR,2025-09-01,mobile_app
B000569,P01626,F0408,A073,Economy,78.15,USD,2025-09-01,website
B000570,P01400,F0225,A047,Economy,170.07,EUR,2025-09-01,mobile_app
B000571,P00372,F0311,A023,Economy,157.45,EUR,2025-09-01,website
B000572,P01335,F0010,A001,Premium Economy,215.97,EUR,2025-09-01,mobile_app
B000573,P00454,F0327,A050,Economy,100.33,USD,2025-09-01,website
B000574,P01448,F0315,A056,Economy,148.77,EUR,2025-09-01,website
B000575,P00797,F0306,A046,Economy,131.93,USD,2025-09-01,website
B000576,P01811,F0164,A055,Economy,91.12,GBP,2025-09-01,mobile_app
B000577,P01368,F0274,A016,Premium Economy,296.14,EUR,2025-09-01,mobile_app
B000578,P01283,F0294,A054,First,2073.62,GBP,2025-09-01,website
B000579,P00757,F0384,A025,First,1715.9,USD,2025-09-01,mobile_app
B000580,P01269,F0241,A051,Economy,145.7,USD,2025-09-01,mobile_app
B000581,P00048,F0214,A038,First,2592.72,EUR,2025-09-01,mobile_app
B000582,P01090,F0121,A013,Economy,88.59,USD,2025-09-01,travel_agency
B000583,P00433,F0050,A073,Economy,197.01,USD,2025-09-01,website
B000584,P01494,F0082,A063,Premium Economy,477.5,USD,2025-09-01,website
B000585,P01217,F0112,A065,Economy,107.14,USD,2025-09-01,mobile_app
B000586,P01286,F0342,A051,Business,1213.2,EUR,2025-09-01,mobile_app
B000587,P00828,F0202,A064,Economy,134.35,EUR,2025-09-01,travel_agency
B000588,P01778,F0232,A020,Economy,94.38,EUR,2025-09-01,mobile_app
B000589,P01333,F0173,A040,Premium Economy,229.06,GBP,2025-09-01,website
B000590,P00857,F0336,A038,Economy,123.7,USD,2025-09-01,mobile_app
B000591,P01020,F0071,A028,Economy,197.86,USD,2025-09-01,mobile_app
B000592,P00512,F0012,A069,Economy,92.97,USD,2025-09-01,mobile_app
B000593,P01221,F0191,A080,Economy,183.32,USD,2025-09-01,mobile_app
B000594,P00331,F0099,A039,Business,936.57,USD,2025-09-01,website
B000595,P00410,F0243,A014,Business,813.68,EUR,2025-09-01,travel_agency
B000596,P00930,F0106,A007,Economy,102.88,USD,2025-09-01,call_center
B000597,P00934,F0409,A041,Economy,135.03,EUR,2025-09-01,mobile_app
B000598,P00327,F0171,A052,Business,742.83,USD,2025-09-01,website
B000599,P01376,F0385,A031,Economy,123.2,USD,2025-09-01,mobile_app
B000600,P00855,F0199,A061,Economy,192.65,GBP,2025-09-01,mobile_app
B000601,P01315,F0368,A035,Premium Economy,480.68,USD,2025-09-01,website
B000602,P01652,F0373,A021,Economy,122.2,USD,2025-09-01,travel_agency
B000603,P01037,F0188,A047,Economy,151.29,EUR,2025-09-01,travel_agency
B000604,P00538,F0054,A079,Economy,167.5,USD,2025-09-01,travel_agency
B000605,P00846,F0371,A035,Economy,154.72,EUR,2025-09-01,website
B000606,P00199,F0249,A079,Economy,113.58,USD,2025-09-01,mobile_app
B000607,P00502,F0365,A069,Economy,167.38,EUR,2025-09-01,mobile_app
B000608,P01422,F0171,A052,Premium Economy,255.44,EUR,2025-09-01,website
B000609,P00591,F0072,A014,Economy,75.27,GBP,2025-09-01,mobile_app
B000610,P01456,F0367,A019,Economy,91.95,USD,2025-09-01,mobile_app
B000611,P00317,F0227,A053,Premium Economy,405.07,USD,2025-09-01,website
B000612,P00527,F0150,A036,Business,1099.45,EUR,2025-09-01,website
B000613,P00025,F0156,A046,Economy,104.69,USD,2025-09-01,mobile_app
B000614,P01256,F0266,A069,Economy,185.4,GBP,2025-09-01,mobile_app
B000615,P00644,F0302,A013,Business,996.24,EUR,2025-09-01,travel_agency
B000616,P01065,F0333,A023,Economy,132.74,EUR,2025-09-01,website
B000617,P00702,F0344,A044,Business,724.59,EUR,2025-09-01,website
B000618,P01606,F0313,A032,Premium Economy,212.83,EUR,2025-09-01,mobile_app
B000619,P00025,F0293,A023,Business,1284.38,USD,2025-09-01,travel_agency
B000620,P01508,F0270,A044,Business,704.3,USD,2025-09-01,website
B000621,P01029,F0051,A075,Business,581.15,USD,2025-09-01,mobile_app
B000622,P00163,F0381,A013,Economy,194.28,EUR,2025-09-01,mobile_app
B000623,P01622,F0127,A062,Economy,165.17,USD,2025-09-01,mobile_app
B000624,P01459,F0126,A076,Economy,129.46,EUR,2025-09-01,mobile_app
B000625,P01511,F0284,A054,Economy,95.94,USD,2025-09-01,website
B000626,P00125,F0068,A044,Economy,98.17,EUR,2025-09-01,travel_agency
B000627,P01089,F0246,A051,Economy,183.09,EUR,2025-09-01,travel_agency
B000628,P00239,F0038,A056,Economy,127.68,EUR,2025-09-01,website
B000629,P00987,F0303,A029,Economy,109.8,EUR,2025-09-01,website
B000630,P01807,F0058,A071,Premium Economy,415.44,EUR,2025-09-01,travel_agency
B000631,P00002,F0316,A073,Premium Economy,253.54,EUR,2025-09-01,website
B000632,P01028,F0325,A058,Economy,132.89,EUR,2025-09-01,mobile_app
B000633,P00510,F0136,A004,Business,830.44,USD,2025-09-01,mobile_app
B000634,P01539,F0322,A075,Economy,191.16,EUR,2025-09-01,website
B000635,P00335,F0262,A035,Economy,94.53,USD,2025-09-01,mobile_app
B000636,P01808,F0049,A038,Business,831.61,USD,2025-09-01,travel_agency
B000637,P01552,F0100,A006,Premium Economy,247.4,EUR,2025-09-01,website
B000638,P00211,F0394,A048,Economy,158.28,GBP,2025-09-01,website
B000639,P00321,F0346,A044,Economy,96.18,EUR,2025-09-01,website
B000640,P00322,F0081,A025,Economy,113.04,USD,2025-09-01,mobile_app
B000641,P01586,F0306,A046,Premium Economy,399.75,EUR,2025-09-01,website
B000642,P00628,F0156,A046,Economy,114.05,EUR,2025-09-01,mobile_app
B000643,P01143,F0232,A020,Economy,121.59,EUR,2025-09-01,travel_agency
B000644,P00838,F0208,A062,Economy,116.56,USD,2025-09-01,call_center
B000645,P01666,F0394,A048,Economy,160.75,EUR,2025-09-01,mobile_app
B000646,P00049,F0151,A038,Business,812.88,USD,2025-09-01,website
B000647,P01623,F0288,A015,Premium Economy,242.21,USD,2025-09-01,travel_agency
B000648,P00329,F0055,A052,Economy,113.01,EUR,2025-09-01,mobile_app
B000649,P00095,F0242,A037,Business,1230.92,EUR,2025-09-01,call_center
B000650,P00574,F0363,A016,Economy,196.35,USD,2025-09-01,website
B000651,P00566,F0029,A041,Economy,139.77,EUR,2025-09-01,website
B000652,P01525,F0243,A014,Economy,81.32,GBP,2025-09-01,mobile_app
B000653,P01197,F0078,A032,Business,791.96,EUR,2025-09-01,website
B000654,P01109,F0126,A076,Economy,168.11,EUR,2025-09-01,mobile_app
B000655,P00288,F0150,A036,Premium Economy,413.81,EUR,2025-09-01,travel_agency
B000656,P01737,F0366,A066,Premium Economy,287.26,USD,2025-09-01,mobile_app
B000657,P00949,F0110,A035,Economy,100.69,EUR,2025-09-01,website
B000658,P01226,F0362,A014,Economy,166.2,EUR,2025-09-01,website
B000659,P01640,F0212,A064,Economy,133.28,EUR,2025-09-01,mobile_app
B000660,P01148,F0264,A018,Economy,127.09,EUR,2025-09-01,mobile_app
B000661,P01093,F0410,A018,Economy,133.99,USD,2025-09-01,mobile_app
B000662,P00189,F0378,A012,Economy,194.75,USD,2025-09-01,mobile_app
B000663,P01733,F0410,A018,Economy,83.05,GBP,2025-09-01,mobile_app
B000664,P01561,F0098,A022,Premium Economy,386.66,USD,2025-09-01,mobile_app
B000665,P00677,F0380,A028,Economy,81.2,USD,2025-09-01,website
B000666,P01504,F0272,A032,Premium Economy,428.62,EUR,2025-09-01,website
B000667,P01267,F0296,A068,Economy,176.36,EUR,2025-09-01,website
B000668,P01742,F0220,A015,Economy,100.08,USD,2025-09-01,website
B000669,P00411,F0236,A062,Premium Economy,413.14,USD,2025-09-01,website
B000670,P00313,F0368,A035,Business,691.85,EUR,2025-09-01,website
B000671,P01222,F0052,A022,Economy,191.01,EUR,2025-09-01,website
B000672,P00671,F0180,A060,Business,1312.21,GBP,2025-09-01,mobile_app
B000673,P00869,F0104,A064,Economy,196.87,EUR,2025-09-01,travel_agency
B000674,P00282,F0397,A074,Economy,182.58,GBP,2025-09-01,website
B000675,P01766,F0194,A026,Economy,165.74,USD,2025-09-01,website
B000676,P00407,F0230,A029,Economy,97.91,EUR,2025-09-01,travel_agency
B000677,P01027,F0048,A016,First,2910.04,USD,2025-09-01,website
B000678,P00991,F0389,A052,Economy,165.32,EUR,2025-09-01,call_center
B000679,P00186,F0214,A038,Economy,172.77,EUR,2025-09-01,website
B000680,P00034,F0058,A071,Business,526.6,USD,2025-09-01,website
B000681,P00635,F0052,A022,Economy,177.4,EUR,2025-09-01,travel_agency
B000682,P01426,F0154,A061,Economy,82.64,USD,2025-09-01,website
B000683,P00563,F0243,A014,Economy,163.93,GBP,2025-09-01,website
B000684,P00019,F0128,A038,Economy,88.12,EUR,2025-09-01,mobile_app
B000685,P01211,F0392,A059,Economy,173.1,GBP,2025-09-01,mobile_app
B000686,P01676,F0192,A037,Economy,91.84,EUR,2025-09-01,call_center
B000687,P01649,F0078,A032,Premium Economy,381.95,EUR,2025-09-01,travel_agency
B000688,P01008,F0404,A030,Economy,97.71,EUR,2025-09-01,website
B000689,P00059,F0136,A004,Economy,170.69,EUR,2025-09-01,travel_agency
B000690,P00296,F0018,A061,Premium Economy,457.38,EUR,2025-09-01,website
B000691,P00348,F0308,A020,Premium Economy,224.72,EUR,2025-09-01,travel_agency
B000692,P00136,F0048,A016,Economy,86.16,EUR,2025-09-01,call_center
B000693,P01744,F0276,A059,Economy,148.01,USD,2025-09-01,website
B000694,P00527,F0242,A037,Business,636.66,USD,2025-09-01,website
B000695,P00198,F0316,A073,Premium Economy,323.16,USD,2025-09-01,travel_agency
B000696,P01044,F0101,A074,Economy,88.36,GBP,2025-09-01,website
B000697,P01458,F0043,A043,Premium Economy,300.38,GBP,2025-09-01,website
B000698,P01485,F0116,A020,Economy,155.08,EUR,2025-09-01,call_center
B000699,P01048,F0344,A044,Economy,144.72,GBP,2025-09-01,travel_agency
B000700,P00768,F0068,A044,Economy,155.31,USD,2025-09-01,call_center
B000701,P01627,F0018,A061,Premium Economy,294.59,EUR,2025-09-01,website
B000702,P01289,F0094,A028,Economy,76.3,USD,2025-09-01,website
B000703,P00974,F0167,A028,Economy,132.96,EUR,2025-09-01,mobile_app
B000704,P00831,F0420,A024,First,2006.12,EUR,2025-09-01,mobile_app
B000705,P01515,F0281,A073,Economy,107.19,USD,2025-09-01,travel_agency
B000706,P00382,F0174,A066,First,1620.36,USD,2025-09-01,mobile_app
B000707,P00198,F0283,A008,Economy,156.17,EUR,2025-09-01,mobile_app
B000708,P00874,F0033,A014,Premium Economy,373.83,GBP,2025-09-01,website
B000709,P01689,F0117,A057,First,1337.83,USD,2025-09-01,website
B000710,P00894,F0179,A048,Economy,141.72,GBP,2025-09-01,call_center
B000711,P01669,F0260,A051,Economy,190.6,GBP,2025-09-01,website
B000712,P00035,F0350,A069,Economy,97.03,USD,2025-09-01,mobile_app
B000713,P01751,F0401,A060,Economy,138.85,EUR,2025-09-01,mobile_app
B000714,P01077,F0278,A073,Economy,93.01,EUR,2025-09-01,mobile_app
B000715,P01256,F0327,A050,Economy,100.51,GBP,2025-09-01,mobile_app
B000716,P01238,F0278,A073,Business,905.85,EUR,2025-09-01,website
B000717,P01058,F0207,A043,Economy,194.47,GBP,2025-09-01,mobile_app
B000718,P00615,F0070,A026,Premium Economy,176.11,EUR,2025-09-01,mobile_app
B000719,P01492,F0160,A035,Economy,149.25,GBP,2025-09-01,website
B000720,P00974,F0212,A064,Economy,175.63,USD,2025-09-01,travel_agency
B000721,P00327,F0125,A002,Economy,153.41,EUR,2025-09-01,website
B000722,P00566,F0181,A061,Economy,89.7,EUR,2025-09-01,mobile_app
B000723,P00311,F0301,A060,Business,707.31,EUR,2025-09-01,website
B000724,P00241,F0169,A046,Economy,137.6,USD,2025-09-01,travel_agency
B000725,P01342,F0308,A020,Economy,127.22,USD,2025-09-01,mobile_app
B000726,P00145,F0314,A049,Economy,182.91,USD,2025-09-01,mobile_app
B000727,P00084,F0140,A048,Business,867.17,GBP,2025-09-01,website
B000728,P00345,F0240,A021,Economy,182.41,USD,2025-09-01,travel_agency
B000729,P01060,F0390,A011,Economy,84.98,GBP,2025-09-01,mobile_app
B000730,P00495,F0308,A020,Business,1311.12,USD,2025-09-01,travel_agency
B000731,P01296,F0223,A045,Economy,85.25,USD,2025-09-01,travel_agency
B000732,P00516,F0377,A044,Economy,152.67,EUR,2025-09-01,mobile_app
B000733,P00171,F0129,A064,First,1145.34,USD,2025-09-01,mobile_app
B000734,P01200,F0301,A060,Economy,126.65,EUR,2025-09-01,call_center
B000735,P01232,F0364,A018,Economy,177.51,EUR,2025-09-01,mobile_app
B000736,P01222,F0343,A014,Economy,85.58,USD,2025-09-01,mobile_app
B000737,P00241,F0051,A075,Economy,193.81,EUR,2025-09-01,mobile_app
B000738,P00864,F0365,A069,Business,1261.91,USD,2025-09-01,website
B000739,P01735,F0333,A023,Premium Economy,317.91,GBP,2025-09-01,website
B000740,P01276,F0206,A003,Premium Economy,405.27,EUR,2025-09-01,travel_agency
B000741,P00050,F0111,A025,Economy,151.45,EUR,2025-09-01,website
B000742,P01483,F0213,A078,Premium Economy,316.64,GBP,2025-09-01,website
B000743,P00510,F0351,A063,Economy,106.86,USD,2025-09-01,website
B000744,P00539,F0359,A029,First,2626.48,EUR,2025-09-01,mobile_app
B000745,P01506,F0282,A001,Economy,122.57,EUR,2025-09-01,travel_agency
B000746,P00684,F0257,A034,Business,840.14,USD,2025-09-01,travel_agency
B000747,P00627,F0117,A057,Economy,84.76,USD,2025-09-01,mobile_app
B000748,P01299,F0161,A052,Economy,95.46,EUR,2025-09-01,website
B000749,P00691,F0364,A018,Economy,173.54,GBP,2025-09-01,travel_agency
B000750,P00229,F0087,A023,Economy,95.91,EUR,2025-09-01,mobile_app
B000751,P01539,F0330,A064,Economy,142.55,EUR,2025-09-01,mobile_app
B000752,P00186,F0039,A032,Economy,161.67,GBP,2025-09-01,mobile_app
B000753,P00697,F0135,A048,Economy,139.14,EUR,2025-09-01,travel_agency
B000754,P01497,F0054,A079,Business,1261.26,GBP,2025-09-01,website
B000755,P00664,F0293,A023,First,3078.9,EUR,2025-09-01,website
B000756,P00561,F0282,A001,Economy,75.32,EUR,2025-09-01,mobile_app
B000757,P00463,F0113,A063,Economy,127.48,USD,2025-09-01,website
B000758,P00043,F0152,A028,Economy,180.05,EUR,2025-09-01,website
B000759,P01153,F0286,A001,Economy,96.22,EUR,2025-09-01,mobile_app
B000760,P00793,F0206,A003,Economy,166.1,USD,2025-09-01,call_center
B000761,P00884,F0413,A042,Premium Economy,290.03,GBP,2025-09-01,call_center
B000762,P00158,F0164,A055,Economy,192.72,EUR,2025-09-01,travel_agency
B000763,P01092,F0361,A070,Economy,144.95,EUR,2025-09-01,travel_agency
B000764,P01086,F0261,A057,Premium Economy,272.55,USD,2025-09-01,mobile_app
B000765,P01427,F0370,A059,Economy,153.27,USD,2025-09-01,call_center
B000766,P01703,F0240,A021,Economy,78.7,USD,2025-09-01,mobile_app
B000767,P00351,F0225,A047,Economy,74.79,EUR,2025-09-01,mobile_app
B000768,P01436,F0179,A048,Economy,90.63,USD,2025-09-01,website
B000769,P00517,F0370,A059,Economy,191.37,USD,2025-09-01,mobile_app
B000770,P01555,F0253,A032,Economy,190.79,GBP,2025-09-01,website
B000771,P01417,F0233,A006,Economy,157.01,EUR,2025-09-01,mobile_app
B000772,P00296,F0262,A035,Business,1217.33,GBP,2025-09-01,mobile_app
B000773,P00109,F0004,A075,First,2515.74,EUR,2025-09-01,website
B000774,P01074,F0037,A015,Economy,124.13,EUR,2025-09-01,website
B000775,P00368,F0309,A079,Premium Economy,433.41,EUR,2025-09-01,travel_agency
B000776,P00183,F0375,A040,Economy,83.86,EUR,2025-09-01,mobile_app
B000777,P00835,F0352,A045,Economy,120.04,EUR,2025-09-01,travel_agency
B000778,P00728,F0094,A028,Economy,94.35,EUR,2025-09-01,website
B000779,P00823,F0047,A069,Economy,97.28,EUR,2025-09-01,mobile_app
B000780,P01529,F0042,A026,Economy,83.85,EUR,2025-09-01,travel_agency
B000781,P00122,F0032,A057,First,2458.11,EUR,2025-09-01,website
B000782,P00670,F0272,A032,Economy,120.48,EUR,2025-09-01,travel_agency
B000783,P00143,F0290,A006,Economy,192.42,EUR,2025-09-01,mobile_app
B000784,P00708,F0094,A028,Economy,84.22,USD,2025-09-01,website
B000785,P01803,F0193,A074,Economy,161.0,GBP,2025-09-01,website
B000786,P00901,F0077,A069,Premium Economy,185.35,EUR,2025-09-01,mobile_app
B000787,P01643,F0408,A073,Business,1370.17,GBP,2025-09-01,website
B000788,P01051,F0351,A063,Economy,93.09,EUR,2025-09-01,website
B000789,P00691,F0080,A034,First,2958.12,GBP,2025-09-01,mobile_app
B000790,P00239,F0201,A039,Premium Economy,381.96,EUR,2025-09-01,website
B000791,P01664,F0073,A026,Economy,133.84,USD,2025-09-01,website
B000792,P00973,F0031,A065,Business,1257.93,GBP,2025-09-01,mobile_app
B000793,P01054,F0304,A020,Economy,83.46,USD,2025-09-01,travel_agency
B000794,P01079,F0290,A006,Economy,137.73,USD,2025-09-01,mobile_app
B000795,P00907,F0145,A004,Economy,168.2,EUR,2025-09-01,mobile_app
B000796,P00169,F0208,A062,Economy,133.8,EUR,2025-09-01,website
B000797,P00627,F0249,A079,Economy,134.7,USD,2025-09-01,website
B000798,P01070,F0352,A045,Premium Economy,432.03,EUR,2025-09-01,website
B000799,P01159,F0302,A013,Premium Economy,343.18,USD,2025-09-01,mobile_app
B000800,P00621,F0275,A016,Economy,120.5,EUR,2025-09-01,mobile_app
B000801,P01502,F0352,A045,Business,982.62,USD,2025-09-01,mobile_app
B000802,P00440,F0350,A069,Premium Economy,206.38,GBP,2025-09-01,travel_agency
B000803,P01452,F0366,A066,Economy,97.65,EUR,2025-09-01,mobile_app
B000804,P00782,F0008,A059,Economy,97.96,USD,2025-09-01,travel_agency
B000805,P01340,F0003,A018,Business,1260.41,USD,2025-09-01,call_center
B000806,P00762,F0201,A039,Premium Economy,458.62,EUR,2025-09-01,website
B000807,P01359,F0308,A020,Economy,104.53,GBP,2025-09-01,mobile_app
B000808,P01272,F0365,A069,Business,801.86,GBP,2025-09-01,mobile_app
B000809,P00021,F0140,A048,Economy,124.4,EUR,2025-09-01,website
B000810,P00989,F0098,A022,Premium Economy,254.06,EUR,2025-09-01,mobile_app
B000811,P00909,F0022,A070,Premium Economy,215.7,USD,2025-09-01,website
B000812,P01610,F0059,A067,Economy,133.56,EUR,2025-09-01,website
B000813,P01384,F0380,A028,Economy,162.09,USD,2025-09-01,website
B000814,P01157,F0147,A047,Economy,104.95,USD,2025-09-01,website
B000815,P01126,F0104,A064,Business,1290.27,EUR,2025-09-01,mobile_app
B000816,P00224,F0019,A053,Economy,86.04,EUR,2025-09-01,website
B000817,P01641,F0043,A043,Premium Economy,196.76,EUR,2025-09-01,website
B000818,P01212,F0380,A028,Economy,168.91,USD,2025-09-01,mobile_app
B000819,P01474,F0097,A015,Premium Economy,273.92,USD,2025-09-01,call_center
B000820,P00514,F0176,A064,Business,1358.87,EUR,2025-09-01,website
B000821,P00779,F0331,A051,Economy,91.29,EUR,2025-09-01,website
B000822,P00688,F0095,A001,Economy,154.91,EUR,2025-09-01,travel_agency
B000823,P01222,F0036,A017,Business,1000.99,USD,2025-09-01,website
B000824,P01392,F0163,A011,Economy,80.21,USD,2025-09-01,website
B000825,P00659,F0370,A059,Economy,118.67,EUR,2025-09-01,website
B000826,P00008,F0120,A080,Economy,142.9,USD,2025-09-01,travel_agency
B000827,P01550,F0062,A008,Business,1091.74,USD,2025-09-01,website
B000828,P00965,F0334,A032,Premium Economy,464.66,USD,2025-09-01,website
B000829,P01522,F0317,A005,Economy,101.95,EUR,2025-09-01,website
B000830,P00314,F0327,A050,Economy,129.23,GBP,2025-09-01,website
B000831,P00358,F0147,A047,Economy,193.34,EUR,2025-09-01,website
B000832,P00043,F0083,A075,Economy,126.4,EUR,2025-09-01,website
B000833,P01098,F0212,A064,Premium Economy,438.32,GBP,2025-09-01,website
B000834,P00832,F0322,A075,Economy,125.06,EUR,2025-09-01,mobile_app
B000835,P00939,F0229,A065,Business,850.84,EUR,2025-09-01,website
B000836,P00504,F0372,A063,Economy,99.34,EUR,2025-09-01,website
B000837,P01257,F0375,A040,Premium Economy,287.93,EUR,2025-09-01,travel_agency
B000838,P01308,F0407,A011,Economy,110.67,EUR,2025-09-01,mobile_app
B000839,P00616,F0279,A022,Premium Economy,454.64,GBP,2025-09-01,travel_agency
B000840,P00445,F0213,A078,Economy,114.55,GBP,2025-09-01,mobile_app
B000841,P01808,F0266,A069,Economy,75.0,EUR,2025-09-01,mobile_app
B000842,P01517,F0089,A057,Economy,157.76,USD,2025-09-01,mobile_app
B000843,P00406,F0296,A068,Premium Economy,222.41,EUR,2025-09-01,website
B000844,P00986,F0380,A028,Economy,111.84,GBP,2025-09-01,mobile_app
