booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B001399,P00755,F0075,A065,Economy,99.78,EUR,2025-09-02,website
B001400,P01214,F0255,A061,Economy,107.47,EUR,2025-09-02,mobile_app
B001401,P01474,F0231,A017,Business,886.93,GBP,2025-09-02,mobile_app
B001402,P00040,F0308,A020,Economy,141.99,EUR,2025-09-02,travel_agency
B001403,P00788,F0323,A020,Premium Economy,460.31,GBP,2025-09-02,mobile_app
B001404,P01580,F0311,A023,Economy,105.21,EUR,2025-09-02,mobile_app
B001405,P00400,F0275,A016,Economy,97.0,EUR,2025-09-02,website
B001406,P00644,F0069,A070,Business,845.67,GBP,2025-09-02,website
B001407,P01103,F0207,A043,Economy,188.82,EUR,2025-09-02,website
B001408,P00161,F0086,A076,Premium Economy,361.7,EUR,2025-09-02,website
B001409,P01039,F0218,A073,Economy,195.42,EUR,2025-09-02,mobile_app
B001410,P00707,F0281,A073,Economy,119.37,EUR,2025-09-02,website
B001411,P00629,F0344,A044,Economy,105.34,EUR,2025-09-02,call_center
B001412,P00289,F0299,A027,Economy,180.88,EUR,2025-09-02,website
B001413,P00584,F0050,A073,Economy,197.36,EUR,2025-09-02,website
B001414,P00816,F0130,A018,Business,948.06,EUR,2025-09-02,website
B001415,P01011,F0239,A050,Premium Economy,381.52,EUR,2025-09-02,website
B001416,P01296,F0008,A059,Business,603.96,EUR,2025-09-02,travel_agency
B001417,P00210,F0276,A059,Premium Economy,369.51,EUR,2025-09-02,call_center
B001418,P01106,F0216,A052,Economy,114.86,USD,2025-09-02,travel_agency
B001419,P01540,F0313,A032,Economy,125.68,USD,2025-09-02,travel_agency
B001420,P00236,F0278,A073,Economy,178.86,EUR,2025-09-02,mobile_app
B001421,P00694,F0165,A045,Economy,100.84,USD,2025-09-02,call_center
B001422,P01427,F0012,A069,Economy,146.17,USD,2025-09-02,website
B001423,P00244,F0351,A032,Business,932.75,USD,2025-09-02,website
B001424,P00830,F0256,A049,Economy,137.3,USD,2025-09-02,travel_agency
B001425,P00005,F0008,A059,Economy,119.39,EUR,2025-09-02,mobile_app
B001426,P01276,F0089,A057,Economy,116.01,USD,2025-09-02,website
B001427,P01338,F0203,A019,Premium Economy,288.74,USD,2025-09-02,mobile_app
B001428,P01394,F0231,A017,Business,761.07,USD,2025-09-02,mobile_app
B001429,P00357,F0269,A015,Premium Economy,198.41,USD,2025-09-02,website
B001430,P01534,F0205,A065,First,2284.58,EUR,2025-09-02,mobile_app
B001431,P00881,F0352,A045,Economy,150.55,USD,2025-09-02,travel_agency
B001432,P00260,F0009,A065,Business,1331.88,EUR,2025-09-02,website
B001433,P01404,F0019,A053,Business,1183.97,USD,2025-09-02,mobile_app
B001434,P00514,F0309,A079,Premium Economy,332.27,EUR,2025-09-02,website
B001435,P01494,F0313,A032,Economy,148.83,USD,2025-09-02,website
B001436,P00913,F0045,A014,Economy,150.88,USD,2025-09-02,call_center
B001437,P01804,F0020,A044,Premium Economy,204.23,GBP,2025-09-02,website
B001438,P00800,F0280,A012,Economy,132.18,USD,2025-09-02,call_center
B001439,P01248,F0097,A015,Economy,128.95,EUR,2025-09-02,website
B001440,P01273,F0317,A005,Economy,155.63,EUR,2025-09-02,mobile_app
B001441,P00308,F0254,A054,Economy,179.98,USD,2025-09-02,website
B001442,P00316,F0256,A049,Premium Economy,433.81,EUR,2025-09-02,mobile_app
B001443,P01523,F0102,A067,Economy,76.81,USD,2025-09-02,website
B001444,P01305,F0270,A044,Economy,95.47,USD,2025-09-02,website
B001445,P01796,F0028,A011,Premium Economy,185.21,GBP,2025-09-02,website
B001446,P01256,F0201,A039,Economy,113.82,EUR,2025-09-02,website
B001447,P00573,F0347,A072,Economy,185.37,EUR,2025-09-02,mobile_app
B001448,P00374,F0193,A074,Economy,189.71,EUR,2025-09-02,mobile_app
B001449,P01680,F0102,A067,Economy,174.72,EUR,2025-09-02,mobile_app
B001450,P01387,F0327,A050,Business,1004.76,USD,2025-09-02,website
B001451,P00456,F0202,A064,Business,1308.33,EUR,2025-09-02,call_center
B001452,P00697,F0296,A068,Business,888.46,EUR,2025-09-02,mobile_app
B001453,P01547,F0169,A046,Economy,114.57,GBP,2025-09-02,mobile_app
B001454,P01166,F0177,A041,Economy,93.65,GBP,2025-09-02,website
B001455,P01233,F0115,A030,Economy,170.49,EUR,2025-09-02,website
B001456,P01443,F0260,A051,Economy,121.29,EUR,2025-09-02,call_center
B001457,P00792,F0252,A007,Economy,191.65,USD,2025-09-02,website
B001458,P01571,F0166,A040,Premium Economy,385.47,USD,2025-09-02,website
B001459,P01264,F0101,A074,Economy,87.12,USD,2025-09-02,mobile_app
B001460,P01692,F0298,A078,Economy,86.26,EUR,2025-09-02,mobile_app
B001461,P01694,F0026,A068,Economy,160.79,USD,2025-09-02,website
B001462,P00746,F0021,A024,Economy,98.48,EUR,2025-09-02,website
B001463,P01682,F0234,A004,Economy,113.3,EUR,2025-09-02,mobile_app
B001464,P00440,F0189,A020,Economy,175.01,EUR,2025-09-02,travel_agency
B001465,P01623,F0270,A044,Economy,125.71,GBP,2025-09-02,website
B001466,P01721,F0320,A030,Economy,90.86,GBP,2025-09-02,travel_agency
B001467,P01610,F0147,A047,Business,599.29,USD,2025-09-02,website
B001468,P00250,F0198,A004,Economy,159.71,USD,2025-09-02,mobile_app
B001469,P00270,F0312,A033,Premium Economy,409.39,EUR,2025-09-02,website
B001470,P01066,F0122,A008,Business,1027.6,USD,2025-09-02,website
B001471,P01129,F0072,A014,Business,1256.28,USD,2025-09-02,website
B001472,P01757,F0031,A065,Business,1223.36,USD,2025-09-02,travel_agency
B001473,P00573,F0232,A020,Economy,109.63,EUR,2025-09-02,mobile_app
B001474,P01505,F0174,A066,Economy,184.54,EUR,2025-09-02,mobile_app
B001475,P00745,F0304,A020,Economy,172.37,EUR,2025-09-02,mobile_app
B001476,P01016,F0317,A005,Economy,88.24,GBP,2025-09-02,travel_agency
B001477,P00877,F0044,A069,Premium Economy,479.5,EUR,2025-09-02,call_center
B001478,P00088,F0004,A075,Business,661.91,EUR,2025-09-02,mobile_app
B001479,P00476,F0303,A029,Economy,81.17,EUR,2025-09-02,mobile_app
B001480,P01766,F0061,A020,Premium Economy,273.75,EUR,2025-09-02,website
B001481,P00418,F0248,A059,Economy,151.81,EUR,2025-09-02,mobile_app
B001482,P00622,F0352,A045,Economy,107.83,USD,2025-09-02,mobile_app
B001483,P01455,F0199,A061,Economy,133.82,EUR,2025-09-02,travel_agency
B001484,P01293,F0115,A030,Economy,171.39,USD,2025-09-02,website
B001485,P00014,F0213,A078,Economy,88.35,USD,2025-09-02,call_center
B001486,P00590,F0087,A023,Business,710.33,GBP,2025-09-02,mobile_app
B001487,P01642,F0090,A063,Premium Economy,427.44,USD,2025-09-02,website
B001488,P01230,F0034,A037,Economy,90.04,USD,2025-09-02,website
B001489,P00121,F0158,A072,Economy,119.52,EUR,2025-09-02,website
B001490,P00990,F0127,A062,Economy,92.18,USD,2025-09-02,mobile_app
B001491,P01558,F0013,A078,Economy,131.43,USD,2025-09-02,website
B001492,P00371,F0235,A052,Economy,185.38,EUR,2025-09-02,website
B001493,P00545,F0187,A017,Economy,132.96,EUR,2025-09-02,travel_agency
B001494,P01254,F0018,A061,Economy,83.37,USD,2025-09-02,travel_agency
B001495,P01334,F0234,A004,Economy,141.78,USD,2025-09-02,website
B001496,P01459,F0283,A008,Business,919.98,EUR,2025-09-02,mobile_app
B001497,P00441,F0034,A037,Economy,96.99,USD,2025-09-02,mobile_app
B001498,P00382,F0292,A019,Premium Economy,470.66,GBP,2025-09-02,website
B001499,P01148,F0090,A063,Economy,186.61,EUR,2025-09-02,website
B001500,P01488,F0089,A057,Business,908.66,EUR,2025-09-02,travel_agency
B001501,P00484,F0040,A021,Economy,141.7,EUR,2025-09-02,travel_agency
B001502,P01426,F0168,A056,Premium Economy,472.96,USD,2025-09-02,travel_agency
B001503,P01126,F0278,A073,Economy,190.4,EUR,2025-09-02,website
B001504,P01511,F0333,A023,Economy,183.2,EUR,2025-09-02,travel_agency
B001505,P00041,F0150,A036,Economy,143.95,EUR,2025-09-02,website
B001506,P01472,F0257,A034,Economy,86.68,GBP,2025-09-02,mobile_app
B001507,P00383,F0301,A060,Economy,143.95,EUR,2025-09-02,website
B001508,P01208,F0171,A052,Economy,131.03,USD,2025-09-02,mobile_app
B001509,P01437,F0059,A067,Economy,184.82,EUR,2025-09-02,mobile_app
B001510,P01050,F0287,A049,Business,741.15,EUR,2025-09-02,travel_agency
B001511,P00747,F0052,A022,Economy,122.04,USD,2025-09-02,travel_agency
B001512,P00078,F0282,A001,Economy,183.3,EUR,2025-09-02,mobile_app
B001513,P01392,F0313,A032,Premium Economy,448.53,USD,2025-09-02,mobile_app
B001514,P01388,F0294,A054,Economy,98.53,USD,2025-09-02,mobile_app
B001515,P00732,F0192,A037,Premium Economy,232.87,USD,2025-09-02,website
B001516,P01525,F0033,A014,Premium Economy,419.42,USD,2025-09-02,website
B001517,P00619,F0009,A065,Economy,101.77,EUR,2025-09-02,website
B001518,P01163,F0296,A068,Business,811.87,EUR,2025-09-02,website
B001519,P01773,F0085,A016,Business,1182.44,GBP,2025-09-02,travel_agency
B001520,P01304,F0012,A069,Premium Economy,353.77,USD,2025-09-02,mobile_app
B001521,P01347,F0303,A029,Premium Economy,183.4,EUR,2025-09-02,mobile_app
B001522,P01035,F0337,A020,Business,695.49,USD,2025-09-02,website
B001523,P00950,F0003,A018,Economy,82.41,USD,2025-09-02,mobile_app
B001524,P00298,F0314,A049,First,1899.73,USD,2025-09-02,mobile_app
B001525,P00242,F0061,A020,Economy,181.21,GBP,2025-09-02,call_center
B001526,P01340,F0211,A048,Economy,89.59,EUR,2025-09-02,travel_agency
B001527,P00231,F0347,A072,Economy,120.21,EUR,2025-09-02,travel_agency
B001528,P01465,F0023,A052,Economy,76.02,EUR,2025-09-02,website
B001529,P00510,F0272,A032,Premium Economy,236.97,USD,2025-09-02,mobile_app
B001530,P00395,F0020,A044,Economy,126.36,EUR,2025-09-02,mobile_app
B001531,P01320,F0341,A066,Economy,182.49,USD,2025-09-02,travel_agency
B001532,P01595,F0055,A052,Economy,107.54,EUR,2025-09-02,website
B001533,P01268,F0287,A049,Premium Economy,337.64,GBP,2025-09-02,travel_agency
B001534,P00276,F0298,A078,Premium Economy,222.24,EUR,2025-09-02,website
B001535,P01722,F0305,A044,Economy,118.21,GBP,2025-09-02,mobile_app
B001536,P01495,F0035,A033,Premium Economy,377.79,USD,2025-09-02,website
B001537,P00708,F0344,A044,Economy,88.15,USD,2025-09-02,mobile_app
B001538,P00469,F0009,A065,Premium Economy,474.42,EUR,2025-09-02,website
B001539,P01113,F0219,A010,Business,817.24,EUR,2025-09-02,website
B001540,P00056,F0068,A044,Economy,104.68,EUR,2025-09-02,mobile_app
B001541,P00974,F0081,A025,Economy,189.2,EUR,2025-09-02,website
B001542,P01129,F0084,A046,Economy,134.35,EUR,2025-09-02,mobile_app
B001543,P01465,F0033,A014,Economy,193.46,EUR,2025-09-02,travel_agency
B001544,P00267,F0012,A069,Economy,87.94,EUR,2025-09-02,mobile_app
B001545,P00535,F0056,A023,Economy,192.07,EUR,2025-09-02,travel_agency
B001546,P00455,F0326,A071,Economy,160.35,GBP,2025-09-02,website
B001547,P01249,F0032,A057,Economy,117.76,GBP,2025-09-02,call_center
B001548,P01298,F0291,A038,Business,930.84,EUR,2025-09-02,travel_agency
B001549,P01807,F0321,A035,Economy,146.36,USD,2025-09-02,website
B001550,P00354,F0147,A047,Economy,191.17,EUR,2025-09-02,travel_agency
B001551,P00515,F0072,A014,Business,940.19,EUR,2025-09-02,website
B001552,P01620,F0032,A057,Premium Economy,417.35,EUR,2025-09-02,website
B001553,P00206,F0213,A078,Economy,128.62,EUR,2025-09-02,call_center
B001554,P01045,F0252,A007,Economy,77.37,EUR,2025-09-02,website
B001555,P00220,F0346,A044,Economy,90.66,EUR,2025-09-02,mobile_app
B001556,P00937,F0177,A041,Premium Economy,202.01,USD,2025-09-02,website
B001557,P00934,F0054,A079,Economy,161.79,EUR,2025-09-02,call_center
B001558,P01074,F0149,A014,Economy,192.19,EUR,2025-09-02,website
B001559,P01429,F0207,A043,Economy,96.77,EUR,2025-09-02,website
B001560,P01069,F0180,A060,Economy,157.22,EUR,2025-09-02,mobile_app
B001561,P00061,F0308,A020,Economy,97.77,USD,2025-09-02,website
B001562,P01579,F0346,A044,Premium Economy,237.71,EUR,2025-09-02,travel_agency
B001563,P01704,F0227,A053,Business,918.1,EUR,2025-09-02,travel_agency
B001564,P00132,F0042,A026,Economy,138.1,USD,2025-09-02,mobile_app
B001565,P00118,F0245,A050,Economy,195.46,EUR,2025-09-02,website
B001566,P01271,F0161,A052,First,2275.06,USD,2025-09-02,travel_agency
B001567,P00982,F0027,A031,Economy,155.98,EUR,2025-09-02,website
B001568,P00538,F0011,A008,Premium Economy,356.35,USD,2025-09-02,call_center
B001569,P01140,F0036,A017,Premium Economy,409.24,GBP,2025-09-02,mobile_app
B001570,P00646,F0140,A048,Economy,103.41,GBP,2025-09-02,website
B001571,P01238,F0090,A063,Economy,148.72,EUR,2025-09-02,mobile_app
B001572,P01670,F0334,A032,Business,972.18,GBP,2025-09-02,travel_agency
B001573,P01296,F0272,A032,First,1558.41,EUR,2025-09-02,mobile_app
B001574,P01654,F0226,A012,Premium Economy,303.69,USD,2025-09-02,mobile_app
B001575,P00783,F0054,A079,Economy,192.39,EUR,2025-09-02,mobile_app
B001576,P01157,F0027,A031,Economy,105.54,EUR,2025-09-02,website
B001577,P00432,F0167,A028,Economy,164.86,GBP,2025-09-02,mobile_app
B001578,P01152,F0307,A005,Economy,186.91,GBP,2025-09-02,website
B001579,P01672,F0008,A059,Economy,186.79,EUR,2025-09-02,website
B001580,P00439,F0341,A066,Economy,130.88,USD,2025-09-02,travel_agency
B001581,P00217,F0278,A073,Business,601.01,EUR,2025-09-02,website
B001582,P01279,F0343,A014,Premium Economy,423.4,USD,2025-09-02,website
B001583,P01624,F0281,A073,Business,596.16,EUR,2025-09-02,mobile_app
B001584,P01207,F0317,A005,Economy,135.56,GBP,2025-09-02,mobile_app
B001585,P00172,F0077,A069,Business,1408.17,GBP,2025-09-02,mobile_app
B001586,P01191,F0277,A028,Economy,193.54,GBP,2025-09-02,mobile_app
B001587,P00818,F0038,A056,First,2872.56,EUR,2025-09-02,website
B001588,P01790,F0063,A062,Economy,183.31,USD,2025-09-02,mobile_app
B001589,P01802,F0121,A013,Economy,194.54,EUR,2025-09-02,call_center
B001590,P01650,F0278,A073,Economy,75.24,USD,2025-09-02,website
B001591,P00192,F0165,A045,Economy,176.43,EUR,2025-09-02,website
B001592,P01207,F0291,A038,Economy,122.81,USD,2025-09-02,mobile_app
B001593,P01011,F0082,A063,Economy,156.97,USD,2025-09-02,travel_agency
B001594,P01134,F0310,A003,Premium Economy,454.37,EUR,2025-09-02,mobile_app
B001595,P01360,F0202,A064,Economy,189.21,EUR,2025-09-02,mobile_app
B001596,P00727,F0138,A013,Economy,100.9,EUR,2025-09-02,travel_agency
B001597,P00868,F0047,A069,Premium Economy,210.65,EUR,2025-09-02,mobile_app
B001598,P00363,F0284,A054,Economy,133.43,USD,2025-09-02,travel_agency
B001599,P00683,F0285,A045,Economy,163.08,EUR,2025-09-02,travel_agency
B001600,P01747,F0237,A045,Economy,173.41,USD,2025-09-02,website
B001601,P01800,F0151,A038,Economy,148.2,EUR,2025-09-02,mobile_app
B001602,P01107,F0315,A056,Economy,103.33,EUR,2025-09-02,mobile_app
B001603,P01035,F0014,A048,Economy,111.36,EUR,2025-09-02,website
B001604,P00791,F0289,A077,Economy,89.93,GBP,2025-09-02,website
B001605,P00833,F0126,A076,Premium Economy,260.77,USD,2025-09-02,website
B001606,P01582,F0296,A068,First,1555.13,USD,2025-09-02,mobile_app
B001607,P00085,F0258,A039,Economy,182.92,EUR,2025-09-02,website
B001608,P01529,F0247,A052,Economy,138.43,USD,2025-09-02,website
B001609,P00130,F0012,A069,Economy,83.24,EUR,2025-09-02,call_center
B001610,P01537,F0059,A067,Economy,197.27,EUR,2025-09-02,mobile_app
B001611,P00335,F0310,A003,Economy,197.82,GBP,2025-09-02,mobile_app
B001612,P00961,F0057,A060,Economy,162.68,GBP,2025-09-02,website
B001613,P00522,F0129,A064,Economy,112.47,USD,2025-09-02,website
B001614,P00738,F0012,A069,Business,1344.85,EUR,2025-09-02,website
B001615,P01250,F0076,A059,Economy,84.27,EUR,2025-09-02,website
B001616,P00561,F0100,A006,Premium Economy,184.7,USD,2025-09-02,website
B001617,P01504,F0034,A037,Economy,133.01,GBP,2025-09-02,mobile_app
B001618,P00530,F0266,A069,Economy,146.91,USD,2025-09-02,mobile_app
B001619,P01481,F0023,A052,Economy,72.36,EUR,2025-09-02,travel_agency
B001620,P00164,F0076,A059,Economy,127.8,EUR,2025-09-02,travel_agency
B001621,P01707,F0055,A052,Premium Economy,276.55,EUR,2025-09-02,website
B001622,P01106,F0194,A026,Business,904.19,USD,2025-09-02,mobile_app
B001623,P01179,F0129,A064,Premium Economy,297.91,USD,2025-09-02,website
B001624,P00640,F0261,A057,Economy,158.77,GBP,2025-09-02,website
B001625,P00643,F0304,A020,Economy,173.25,EUR,2025-09-02,website
B001626,P01379,F0071,A028,Premium Economy,231.62,USD,2025-09-02,travel_agency
B001627,P00782,F0186,A051,Economy,184.03,EUR,2025-09-02,website
B001628,P01386,F0244,A052,Economy,163.75,EUR,2025-09-02,mobile_app
B001629,P00425,F0286,A001,Premium Economy,305.74,EUR,2025-09-02,call_center
B001630,P01042,F0334,A032,Economy,144.99,EUR,2025-09-02,mobile_app
B001631,P00101,F0196,A066,Economy,75.12,USD,2025-09-02,mobile_app
B001632,P01176,F0071,A028,Economy,103.53,EUR,2025-09-02,travel_agency
B001633,P00562,F0194,A026,Premium Economy,417.94,USD,2025-09-02,mobile_app
B001634,P00841,F0224,A047,Economy,78.3,USD,2025-09-02,website
B001635,P00637,F0008,A059,Premium Economy,272.94,GBP,2025-09-02,mobile_app
B001636,P00060,F0228,A067,Economy,143.97,USD,2025-09-02,website
B001637,P00394,F0165,A045,First,2651.27,USD,2025-09-02,website
B001638,P01590,F0068,A044,Economy,118.56,USD,2025-09-02,travel_agency
B001639,P00378,F0068,A044,Business,1221.09,EUR,2025-09-02,website
B001640,P00685,F0057,A060,Economy,148.06,EUR,2025-09-02,travel_agency
B001641,P01370,F0005,A007,Premium Economy,307.05,GBP,2025-09-02,website
B001642,P01548,F0079,A049,Economy,172.57,EUR,2025-09-02,travel_agency
B001643,P00822,F0339,A011,Economy,88.93,EUR,2025-09-02,website
B001644,P00363,F0015,A003,Economy,107.4,GBP,2025-09-02,website
B001645,P00515,F0259,A072,Premium Economy,340.29,USD,2025-09-02,website
B001646,P01087,F0032,A057,Economy,73.89,EUR,2025-09-02,mobile_app
B001647,P01000,F0204,A024,Economy,196.95,EUR,2025-09-02,travel_agency
B001648,P01795,F0090,A063,Economy,190.66,EUR,2025-09-02,travel_agency
B001649,P00560,F0007,A015,Business,925.96,GBP,2025-09-02,website
B001650,P01295,F0136,A004,Business,1258.91,EUR,2025-09-02,mobile_app
B001651,P01070,F0086,A076,Economy,103.65,USD,2025-09-02,travel_agency
B001652,P00709,F0177,A041,Economy,159.75,USD,2025-09-02,travel_agency
B001653,P01122,F0274,A016,Economy,116.14,USD,2025-09-02,website
B001654,P00359,F0137,A039,Business,801.88,EUR,2025-09-02,mobile_app
B001655,P01787,F0121,A013,Economy,103.91,USD,2025-09-02,call_center
B001656,P01372,F0139,A076,Economy,191.02,EUR,2025-09-02,mobile_app
B001657,P00694,F0148,A067,Premium Economy,403.85,GBP,2025-09-02,travel_agency
B001658,P00397,F0041,A032,Economy,91.42,USD,2025-09-02,website
B001659,P01496,F0277,A028,Economy,164.1,EUR,2025-09-02,call_center
B001660,P01572,F0045,A014,Economy,122.17,EUR,2025-09-02,mobile_app
B001661,P01508,F0333,A023,Economy,92.96,EUR,2025-09-02,website
B001662,P01391,F0286,A001,Economy,93.38,EUR,2025-09-02,mobile_app
B001663,P00125,F0007,A015,Premium Economy,422.77,EUR,2025-09-02,travel_agency
B001664,P00523,F0128,A038,Premium Economy,277.32,USD,2025-09-02,website
B001665,P00471,F0314,A049,First,1757.0,USD,2025-09-02,travel_agency
B001666,P00470,F0138,A013,Economy,113.71,EUR,2025-09-02,website
B001667,P01755,F0020,A044,Business,1157.0,USD,2025-09-02,website
B001668,P00812,F0037,A015,Premium Economy,311.69,USD,2025-09-02,mobile_app
B001669,P00708,F0036,A017,Business,1419.9,EUR,2025-09-02,website
B001670,P00536,F0346,A044,Business,758.32,EUR,2025-09-02,mobile_app
B001671,P01397,F0275,A016,Business,580.02,USD,2025-09-02,website
B001672,P01302,F0284,A054,Economy,158.47,USD,2025-09-02,travel_agency
B001673,P01306,F0345,A058,Economy,147.07,EUR,2025-09-02,mobile_app
B001674,P00524,F0259,A072,Economy,182.14,USD,2025-09-02,travel_agency
B001675,P01188,F0293,A023,Economy,138.49,USD,2025-09-02,travel_agency
B001676,P00645,F0309,A079,Economy,132.64,USD,2025-09-02,travel_agency
B001677,P00908,F0055,A052,Economy,157.81,EUR,2025-09-02,website
B001678,P01213,F0047,A069,Business,1011.81,GBP,2025-09-02,mobile_app
B001679,P00418,F0091,A073,Economy,176.79,USD,2025-09-02,mobile_app
B001680,P00488,F0085,A016,Economy,143.57,EUR,2025-09-02,call_center
B001681,P01011,F0333,A023,Premium Economy,185.27,GBP,2025-09-02,website
B001682,P00354,F0293,A023,Economy,137.15,USD,2025-09-02,website
B001683,P00435,F0298,A078,Economy,93.14,EUR,2025-09-02,travel_agency
B001684,P00360,F0008,A059,Economy,184.01,EUR,2025-09-02,mobile_app
B001685,P00778,F0199,A061,Economy,86.44,GBP,2025-09-02,mobile_app
B001686,P01765,F0326,A071,Economy,142.32,USD,2025-09-02,mobile_app
B001687,P01109,F0199,A061,Economy,82.54,EUR,2025-09-02,website
B001688,P01471,F0049,A038,Economy,101.64,USD,2025-09-02,travel_agency
B001689,P00175,F0335,A076,Economy,146.29,USD,2025-09-02,travel_agency
B001690,P01526,F0143,A009,Economy,168.57,USD,2025-09-02,website
B001691,P01762,F0163,A011,Economy,195.79,EUR,2025-09-02,mobile_app
B001692,P00407,F0052,A022,Economy,164.4,GBP,2025-09-02,mobile_app
B001693,P00008,F0208,A062,Business,856.75,USD,2025-09-02,call_center
B001694,P01696,F0304,A020,Economy,81.39,EUR,2025-09-02,mobile_app
B001695,P01356,F0225,A047,Economy,121.13,EUR,2025-09-02,website
B001696,P00760,F0334,A032,Economy,109.69,EUR,2025-09-02,website
B001697,P00004,F0117,A057,First,2703.22,USD,2025-09-02,website
B001698,P01199,F0317,A005,Premium Economy,258.81,USD,2025-09-02,website
B001699,P01571,F0317,A005,Economy,142.77,EUR,2025-09-02,website
B001700,P00289,F0105,A042,Economy,119.62,USD,2025-09-02,mobile_app
B001701,P01230,F0209,A006,Economy,129.85,EUR,2025-09-02,website
B001702,P01053,F0223,A045,Economy,185.11,USD,2025-09-02,mobile_app
B001703,P00981,F0352,A045,Premium Economy,416.73,EUR,2025-09-02,website
B001704,P00744,F0305,A044,Economy,129.15,EUR,2025-09-02,mobile_app
B001705,P01205,F0195,A014,Economy,101.83,EUR,2025-09-02,website
B001706,P01552,F0222,A018,Business,1419.31,EUR,2025-09-02,call_center
B001707,P01689,F0269,A015,Economy,181.96,EUR,2025-09-02,website
B001708,P00012,F0042,A026,Economy,167.89,GBP,2025-09-02,mobile_app
B001709,P01593,F0073,A026,Business,939.5,EUR,2025-09-02,website
B001710,P00923,F0062,A008,Economy,108.64,EUR,2025-09-02,mobile_app
B001711,P01221,F0251,A040,Economy,95.29,EUR,2025-09-02,mobile_app
B001712,P00575,F0333,A023,Economy,83.58,USD,2025-09-02,website
B001713,P00363,F0072,A014,Economy,92.5,USD,2025-09-02,mobile_app
B001714,P00908,F0264,A018,Economy,78.73,USD,2025-09-02,call_center
B001715,P00751,F0137,A039,Premium Economy,258.05,EUR,2025-09-02,travel_agency
B001716,P00764,F0179,A048,Premium Economy,325.72,USD,2025-09-02,website
B001717,P01718,F0260,A051,Economy,144.83,EUR,2025-09-02,travel_agency
B001718,P01442,F0256,A049,Business,1042.82,GBP,2025-09-02,website
B001719,P01430,F0326,A071,Economy,185.21,EUR,2025-09-02,call_center
