booking_id,passenger_id,flight_id,airport_id,seat_class,amount,currency,booking_date,booking_channel
B017219,P01689,F0263,A068,Economy,164.6,GBP,2025-09-15,travel_agency
B017220,P01012,F0252,A007,Economy,81.98,USD,2025-09-15,travel_agency
B017221,P01257,F0280,A012,Business,651.86,EUR,2025-09-15,website
B017222,P00208,F0113,A063,Business,537.06,USD,2025-09-15,call_center
B017223,P00544,F0180,A060,Economy,151.22,EUR,2025-09-15,website
B017224,P01783,F0193,A074,Business,814.49,EUR,2025-09-15,mobile_app
B017225,P01534,F0315,A056,Economy,114.67,EUR,2025-09-15,mobile_app
B017226,P00290,F0098,A022,Economy,122.47,USD,2025-09-15,website
B017227,P01026,F0273,A075,Economy,143.34,USD,2025-09-15,travel_agency
B017228,P01228,F0185,A078,Economy,135.38,EUR,2025-09-15,travel_agency
B017229,P00253,F0237,A045,Economy,107.06,EUR,2025-09-15,travel_agency
B017230,P01918,F0165,A045,Business,1069.55,EUR,2025-09-15,call_center
B017231,P01941,F0056,A023,Economy,179.03,EUR,2025-09-15,website
B017232,P00019,F0320,A030,Economy,135.87,USD,2025-09-15,mobile_app
B017233,P00777,F0118,A020,Business,782.22,EUR,2025-09-15,website
B017234,P00628,F0061,A020,First,3042.95,USD,2025-09-15,travel_agency
B017235,P00512,F0220,A015,Economy,105.95,EUR,2025-09-15,mobile_app
B017236,P00232,F0355,A064,Economy,113.73,USD,2025-09-15,website
B017237,P00154,F0014,A048,Economy,196.13,EUR,2025-09-15,mobile_app
B017238,P01023,F0326,A071,Economy,185.69,GBP,2025-09-15,mobile_app
B017239,P00008,F0216,A052,Business,526.04,EUR,2025-09-15,website
B017240,P01003,F0222,A018,Economy,169.01,GBP,2025-09-15,website
B017241,P01110,F0217,A057,Premium Economy,286.27,EUR,2025-09-15,website
B017242,P00413,F0099,A039,Premium Economy,378.52,EUR,2025-09-15,call_center
B017243,P01290,F0309,A079,First,2648.81,EUR,2025-09-15,mobile_app
B017244,P01844,F0148,A067,Premium Economy,337.3,EUR,2025-09-15,website
B017245,P00971,F0267,A038,Premium Economy,469.07,GBP,2025-09-15,website
B017246,P00247,F0083,A075,Premium Economy,243.55,EUR,2025-09-15,website
B017247,P00121,F0349,A001,Economy,134.4,USD,2025-09-15,website
B017248,P01896,F0216,A052,Premium Economy,477.98,EUR,2025-09-15,website
B017249,P00659,F0139,A076,Premium Economy,329.6,GBP,2025-09-15,website
B017250,P01742,F0137,A039,Economy,82.93,EUR,2025-09-15,website
B017251,P01308,F0310,A003,Economy,166.05,GBP,2025-09-15,travel_agency
B017252,P01269,F0270,A044,Premium Economy,410.79,EUR,2025-09-15,mobile_app
B017253,P01882,F0302,A013,First,1928.41,USD,2025-09-15,travel_agency
B017254,P01544,F0031,A065,Economy,117.95,EUR,2025-09-15,travel_agency
B017255,P00677,F0292,A019,Economy,169.21,EUR,2025-09-15,travel_agency
B017256,P01051,F0241,A051,Premium Economy,342.57,GBP,2025-09-15,travel_agency
B017257,P00301,F0155,A017,Economy,84.69,EUR,2025-09-15,call_center
B017258,P00698,F0211,A048,First,2999.07,EUR,2025-09-15,website
B017259,P01207,F0031,A065,Economy,147.73,EUR,2025-09-15,mobile_app
B017260,P00389,F0124,A031,Economy,78.22,USD,2025-09-15,website
B017261,P00783,F0005,A007,Economy,175.17,USD,2025-09-15,call_center
B017262,P00985,F0311,A023,Business,1042.33,USD,2025-09-15,travel_agency
B017263,P00897,F0252,A007,Economy,146.73,USD,2025-09-15,travel_agency
B017264,P01380,F0004,A075,Premium Economy,220.85,USD,2025-09-15,website
B017265,P00163,F0176,A064,Premium Economy,278.21,GBP,2025-09-15,website
B017266,P01593,F0198,A004,Business,1142.96,USD,2025-09-15,website
B017267,P01703,F0274,A016,Economy,96.23,USD,2025-09-15,travel_agency
B017268,P00782,F0087,A023,Economy,104.16,USD,2025-09-15,travel_agency
B017269,P01028,F0137,A039,Business,704.71,GBP,2025-09-15,call_center
B017270,P00688,F0210,A033,Economy,171.45,EUR,2025-09-15,website
B017271,P01760,F0280,A012,Economy,100.31,EUR,2025-09-15,website
B017272,P00070,F0158,A072,Economy,147.17,USD,2025-09-15,website
B017273,P00051,F0163,A011,Economy,140.66,EUR,2025-09-15,call_center
B017274,P01007,F0120,A080,Premium Economy,252.47,GBP,2025-09-15,travel_agency
B017275,P01551,F0027,A031,Economy,147.08,EUR,2025-09-15,website
B017276,P01170,F0174,A066,Premium Economy,447.55,EUR,2025-09-15,website
B017277,P00665,F0176,A064,Premium Economy,238.28,USD,2025-09-15,website
B017278,P01164,F0318,A010,Premium Economy,341.17,USD,2025-09-15,mobile_app
B017279,P00633,F0130,A018,Business,751.16,USD,2025-09-15,mobile_app
B017280,P01135,F0194,A026,Premium Economy,183.69,EUR,2025-09-15,website
B017281,P01065,F0330,A064,Economy,116.16,USD,2025-09-15,website
B017282,P01977,F0227,A053,Economy,135.88,EUR,2025-09-15,website
B017283,P01428,F0156,A046,Economy,78.86,EUR,2025-09-15,website
B017284,P00732,F0092,A080,Business,921.42,EUR,2025-09-15,mobile_app
B017285,P01462,F0126,A076,Premium Economy,179.22,USD,2025-09-15,call_center
B017286,P00681,F0341,A066,Premium Economy,230.36,USD,2025-09-15,mobile_app
B017287,P00304,F0168,A056,Economy,128.71,EUR,2025-09-15,travel_agency
B017288,P01199,F0084,A046,Economy,129.75,USD,2025-09-15,website
B017289,P01129,F0167,A028,Economy,164.87,GBP,2025-09-15,mobile_app
B017290,P00735,F0125,A002,Economy,135.64,EUR,2025-09-15,website
B017291,P00846,F0110,A035,Economy,132.45,USD,2025-09-15,travel_agency
B017292,P00163,F0210,A033,Economy,77.48,EUR,2025-09-15,website
B017293,P00528,F0074,A077,Premium Economy,460.46,USD,2025-09-15,travel_agency
B017294,P01781,F0319,A050,Economy,132.69,USD,2025-09-15,website
B017295,P01996,F0347,A072,Premium Economy,294.2,USD,2025-09-15,website
B017296,P01614,F0099,A039,Business,1340.51,EUR,2025-09-15,call_center
B017297,P00653,F0235,A052,Economy,122.6,USD,2025-09-15,travel_agency
B017298,P01622,F0019,A053,First,2841.42,GBP,2025-09-15,website
B017299,P00234,F0113,A063,Economy,123.2,GBP,2025-09-15,mobile_app
B017300,P01937,F0087,A023,Economy,127.22,USD,2025-09-15,website
B017301,P00978,F0259,A072,Economy,147.58,USD,2025-09-15,website
B017302,P00405,F0313,A032,Economy,185.15,EUR,2025-09-15,website
B017303,P00645,F0117,A057,Premium Economy,233.25,EUR,2025-09-15,mobile_app
B017304,P01628,F0216,A052,Economy,87.72,EUR,2025-09-15,website
B017305,P00360,F0005,A007,Economy,180.14,USD,2025-09-15,travel_agency
B017306,P00216,F0312,A033,Premium Economy,223.41,USD,2025-09-15,travel_agency
B017307,P00020,F0090,A063,Economy,96.92,USD,2025-09-15,website
B017308,P01268,F0050,A073,Economy,119.51,EUR,2025-09-15,call_center
B017309,P00256,F0046,A015,First,2045.89,GBP,2025-09-15,website
B017310,P00909,F0165,A045,Premium Economy,299.24,EUR,2025-09-15,mobile_app
B017311,P00073,F0219,A010,Economy,188.48,USD,2025-09-15,website
B017312,P00969,F0226,A012,Economy,191.57,USD,2025-09-15,mobile_app
B017313,P01483,F0322,A075,Economy,137.47,EUR,2025-09-15,mobile_app
B017314,P00868,F0065,A044,Economy,82.79,EUR,2025-09-15,mobile_app
B017315,P01345,F0327,A050,Economy,91.13,GBP,2025-09-15,travel_agency
B017316,P00046,F0124,A031,Business,1372.24,USD,2025-09-15,mobile_app
B017317,P00331,F0119,A043,Premium Economy,294.75,EUR,2025-09-15,mobile_app
B017318,P00085,F0360,A061,Economy,124.63,EUR,2025-09-15,website
B017319,P01181,F0081,A025,Economy,113.99,USD,2025-09-15,website
B017320,P00849,F0299,A027,Economy,99.04,EUR,2025-09-15,website
B017321,P00030,F0230,A029,Business,873.2,EUR,2025-09-15,travel_agency
B017322,P01173,F0064,A078,Business,1309.09,USD,2025-09-15,mobile_app
B017323,P00870,F0262,A035,Economy,90.09,EUR,2025-09-15,website
B017324,P01672,F0106,A007,Premium Economy,298.75,GBP,2025-09-15,call_center
B017325,P00664,F0077,A069,Business,684.94,USD,2025-09-15,website
B017326,P01554,F0287,A049,Economy,167.9,EUR,2025-09-15,mobile_app
B017327,P00401,F0194,A026,Economy,171.33,EUR,2025-09-15,travel_agency
B017328,P00112,F0153,A013,Premium Economy,246.29,EUR,2025-09-15,website
B017329,P01859,F0103,A045,Premium Economy,430.08,USD,2025-09-15,call_center
B017330,P01336,F0342,A051,Economy,147.2,EUR,2025-09-15,website
B017331,P00751,F0226,A012,Economy,75.2,EUR,2025-09-15,travel_agency
B017332,P00317,F0343,A014,Economy,134.6,USD,2025-09-15,website
B017333,P00815,F0347,A072,Economy,130.41,USD,2025-09-15,website
B017334,P01343,F0215,A058,Economy,163.66,USD,2025-09-15,mobile_app
B017335,P00980,F0268,A059,Premium Economy,233.13,USD,2025-09-15,travel_agency
B017336,P00219,F0064,A078,Business,1143.41,EUR,2025-09-15,mobile_app
B017337,P00256,F0340,A073,Economy,86.3,USD,2025-09-15,call_center
B017338,P01889,F0130,A018,Economy,131.27,USD,2025-09-15,mobile_app
B017339,P01114,F0058,A071,Economy,136.45,EUR,2025-09-15,mobile_app
B017340,P01380,F0144,A077,Economy,98.91,USD,2025-09-15,mobile_app
B017341,P00983,F0357,A060,Business,1234.17,EUR,2025-09-15,mobile_app
B017342,P00384,F0178,A008,Economy,163.83,EUR,2025-09-15,mobile_app
B017343,P01197,F0010,A001,Economy,181.17,EUR,2025-09-15,website
B017344,P00074,F0171,A052,Economy,161.75,GBP,2025-09-15,mobile_app
B017345,P00439,F0070,A026,Premium Economy,276.29,USD,2025-09-15,website
B017346,P01379,F0025,A070,Economy,151.16,GBP,2025-09-15,website
B017347,P00283,F0040,A021,Premium Economy,427.68,EUR,2025-09-15,website
B017348,P01782,F0050,A073,Economy,191.07,USD,2025-09-15,travel_agency
B017349,P00478,F0101,A074,Business,1318.82,USD,2025-09-15,website
B017350,P00525,F0141,A046,Economy,114.36,GBP,2025-09-15,call_center
B017351,P01470,F0286,A001,Business,970.35,EUR,2025-09-15,website
B017352,P00047,F0114,A070,Business,1298.87,GBP,2025-09-15,call_center
B017353,P01793,F0093,A040,Economy,119.77,USD,2025-09-15,call_center
B017354,P00628,F0319,A050,Economy,102.77,USD,2025-09-15,website
B017355,P01835,F0287,A049,Economy,146.98,USD,2025-09-15,website
B017356,P00992,F0006,A050,Business,1111.08,GBP,2025-09-15,mobile_app
B017357,P01192,F0237,A045,Economy,113.91,USD,2025-09-15,website
B017358,P00301,F0342,A051,Business,601.07,USD,2025-09-15,website
B017359,P01744,F0313,A032,Economy,123.07,USD,2025-09-15,mobile_app
B017360,P01425,F0259,A072,Economy,127.82,USD,2025-09-15,mobile_app
B017361,P00016,F0079,A049,Economy,182.62,USD,2025-09-15,website
B017362,P01319,F0052,A022,Economy,184.76,EUR,2025-09-15,travel_agency
B017363,P00781,F0137,A039,First,2855.98,EUR,2025-09-15,travel_agency
B017364,P00743,F0035,A033,Premium Economy,262.27,EUR,2025-09-15,mobile_app
B017365,P01572,F0316,A073,Business,787.09,EUR,2025-09-15,website
B017366,P01451,F0234,A004,Economy,123.34,USD,2025-09-15,mobile_app
B017367,P00680,F0257,A034,Business,541.6,USD,2025-09-15,travel_agency
B017368,P00226,F0197,A007,Business,915.03,USD,2025-09-15,website
B017369,P00199,F0328,A018,Economy,80.1,GBP,2025-09-15,website
B017370,P00496,F0246,A051,Economy,185.84,USD,2025-09-15,website
B017371,P00231,F0334,A032,Premium Economy,245.67,USD,2025-09-15,mobile_app
B017372,P00890,F0230,A029,Premium Economy,440.37,USD,2025-09-15,mobile_app
B017373,P01469,F0156,A046,Business,954.51,EUR,2025-09-15,travel_agency
B017374,P00443,F0311,A023,Economy,146.74,EUR,2025-09-15,website
B017375,P01276,F0254,A054,Economy,143.61,USD,2025-09-15,website
B017376,P00131,F0208,A062,Economy,101.85,EUR,2025-09-15,mobile_app
B017377,P01692,F0192,A037,Economy,90.1,EUR,2025-09-15,mobile_app
B017378,P00384,F0280,A012,Economy,174.59,USD,2025-09-15,mobile_app
B017379,P00876,F0362,A065,Economy,195.72,USD,2025-09-15,website
B017380,P01954,F0312,A033,Business,1234.55,EUR,2025-09-15,travel_agency
B017381,P01509,F0162,A054,Economy,92.14,EUR,2025-09-15,website
B017382,P00238,F0059,A067,Economy,197.68,EUR,2025-09-15,mobile_app
B017383,P01220,F0015,A003,Economy,175.09,USD,2025-09-15,mobile_app
B017384,P01774,F0006,A050,Business,740.27,USD,2025-09-15,website
B017385,P01067,F0080,A034,Economy,170.25,USD,2025-09-15,call_center
B017386,P01486,F0297,A058,Economy,162.35,EUR,2025-09-15,travel_agency
B017387,P00018,F0023,A052,Business,1370.21,EUR,2025-09-15,website
B017388,P00095,F0280,A012,Economy,94.99,USD,2025-09-15,travel_agency
B017389,P00375,F0312,A033,Economy,103.03,USD,2025-09-15,website
B017390,P00289,F0200,A028,Economy,87.55,USD,2025-09-15,website
B017391,P00078,F0097,A015,Economy,172.38,EUR,2025-09-15,travel_agency
B017392,P01223,F0004,A075,Economy,189.57,USD,2025-09-15,mobile_app
B017393,P00249,F0220,A015,Economy,100.74,USD,2025-09-15,mobile_app
B017394,P01305,F0159,A080,Economy,88.36,EUR,2025-09-15,website
B017395,P01151,F0252,A007,First,1291.85,EUR,2025-09-15,website
B017396,P01552,F0093,A040,Premium Economy,437.45,EUR,2025-09-15,website
B017397,P01666,F0256,A049,Premium Economy,276.4,GBP,2025-09-15,website
B017398,P01801,F0161,A052,Economy,135.18,EUR,2025-09-15,website
B017399,P01041,F0066,A051,First,1987.7,EUR,2025-09-15,mobile_app
B017400,P01706,F0245,A050,Business,559.44,EUR,2025-09-15,website
B017401,P00052,F0185,A078,Economy,168.48,EUR,2025-09-15,travel_agency
B017402,P01140,F0108,A078,Economy,87.85,EUR,2025-09-15,travel_agency
B017403,P01074,F0047,A069,Economy,171.5,EUR,2025-09-15,website
B017404,P00344,F0115,A030,Business,1303.46,GBP,2025-09-15,website
B017405,P00880,F0171,A052,Economy,84.78,USD,2025-09-15,mobile_app
B017406,P01601,F0106,A007,Premium Economy,224.9,USD,2025-09-15,mobile_app
B017407,P00162,F0347,A072,Economy,110.0,USD,2025-09-15,travel_agency
B017408,P01590,F0183,A047,Economy,120.31,EUR,2025-09-15,call_center
B017409,P00574,F0234,A004,First,2839.52,EUR,2025-09-15,website
B017410,P00607,F0255,A061,Economy,159.68,EUR,2025-09-15,website
B017411,P00137,F0087,A023,Economy,117.7,EUR,2025-09-15,mobile_app
B017412,P00089,F0179,A048,Economy,165.66,EUR,2025-09-15,mobile_app
B017413,P02005,F0055,A052,Economy,149.11,USD,2025-09-15,travel_agency
B017414,P00883,F0216,A052,Economy,136.38,EUR,2025-09-15,mobile_app
B017415,P01655,F0320,A030,Economy,169.14,EUR,2025-09-15,mobile_app
B017416,P01126,F0038,A056,Economy,99.35,USD,2025-09-15,website
B017417,P01698,F0040,A021,Economy,107.64,GBP,2025-09-15,call_center
B017418,P00307,F0267,A038,Economy,80.28,USD,2025-09-15,mobile_app
B017419,P01902,F0019,A053,Economy,137.85,EUR,2025-09-15,mobile_app
B017420,P00407,F0166,A040,Economy,100.38,EUR,2025-09-15,website
B017421,P01500,F0328,A018,Economy,190.16,GBP,2025-09-15,travel_agency
B017422,P00208,F0071,A028,Economy,110.79,USD,2025-09-15,website
B017423,P01179,F0226,A012,Economy,152.73,EUR,2025-09-15,website
B017424,P00537,F0195,A014,Economy,80.01,EUR,2025-09-15,call_center
B017425,P01595,F0162,A054,Economy,107.6,USD,2025-09-15,website
B017426,P01700,F0055,A052,Premium Economy,333.07,EUR,2025-09-15,mobile_app
B017427,P00305,F0357,A060,Economy,76.04,EUR,2025-09-15,travel_agency
B017428,P01454,F0294,A054,Economy,125.39,USD,2025-09-15,website
B017429,P00408,F0198,A004,Premium Economy,270.39,GBP,2025-09-15,mobile_app
B017430,P00249,F0312,A033,Business,684.71,GBP,2025-09-15,travel_agency
B017431,P00372,F0333,A023,Economy,132.11,USD,2025-09-15,mobile_app
B017432,P00927,F0234,A004,Economy,115.05,EUR,2025-09-15,mobile_app
B017433,P00797,F0208,A062,Premium Economy,337.98,EUR,2025-09-15,website
B017434,P01924,F0083,A075,Economy,152.75,USD,2025-09-15,mobile_app
B017435,P00654,F0245,A050,Economy,196.96,USD,2025-09-15,mobile_app
B017436,P01255,F0308,A020,Economy,186.02,EUR,2025-09-15,mobile_app
B017437,P01855,F0165,A045,Economy,140.35,EUR,2025-09-15,mobile_app
B017438,P00536,F0308,A020,Economy,75.94,USD,2025-09-15,website
B017439,P01073,F0159,A080,Economy,190.72,EUR,2025-09-15,website
B017440,P01590,F0226,A012,Business,1210.96,EUR,2025-09-15,website
B017441,P00955,F0235,A052,Economy,101.54,USD,2025-09-15,travel_agency
B017442,P00078,F0288,A015,Business,659.17,EUR,2025-09-15,travel_agency
B017443,P00614,F0297,A058,First,1144.26,EUR,2025-09-15,website
B017444,P00795,F0255,A061,Premium Economy,396.95,EUR,2025-09-15,travel_agency
B017445,P01426,F0010,A001,Economy,179.24,EUR,2025-09-15,website
B017446,P01790,F0211,A048,Economy,147.65,EUR,2025-09-15,website
B017447,P01311,F0259,A072,Economy,91.06,USD,2025-09-15,website
B017448,P01640,F0257,A034,Premium Economy,357.8,GBP,2025-09-15,travel_agency
B017449,P00530,F0231,A017,Business,1269.76,EUR,2025-09-15,mobile_app
B017450,P00920,F0357,A060,Economy,144.73,EUR,2025-09-15,website
B017451,P01695,F0242,A037,Economy,178.88,USD,2025-09-15,website
B017452,P00839,F0057,A060,Economy,105.14,USD,2025-09-15,website
B017453,P00772,F0274,A016,Business,693.65,EUR,2025-09-15,travel_agency
B017454,P01888,F0317,A005,Economy,90.53,USD,2025-09-15,website
B017455,P01154,F0159,A080,Premium Economy,250.3,USD,2025-09-15,website
B017456,P00138,F0300,A032,Economy,191.93,EUR,2025-09-15,website
B017457,P01889,F0112,A065,Premium Economy,270.42,EUR,2025-09-15,travel_agency
B017458,P00311,F0183,A047,Economy,122.9,USD,2025-09-15,travel_agency
B017459,P00864,F0217,A057,Economy,140.83,EUR,2025-09-15,mobile_app
B017460,P00210,F0059,A067,Economy,79.98,USD,2025-09-15,website
B017461,P01797,F0289,A077,Economy,126.31,EUR,2025-09-15,mobile_app
B017462,P01754,F0262,A035,Economy,76.69,GBP,2025-09-15,website
B017463,P00736,F0268,A059,Economy,177.74,EUR,2025-09-15,travel_agency
B017464,P01904,F0348,A056,Business,767.94,GBP,2025-09-15,call_center
B017465,P01151,F0278,A073,Economy,80.77,EUR,2025-09-15,call_center
B017466,P01562,F0131,A017,Premium Economy,403.51,USD,2025-09-15,travel_agency
B017467,P01827,F0208,A062,Economy,159.52,EUR,2025-09-15,website
B017468,P01800,F0301,A060,Economy,181.45,USD,2025-09-15,website
